报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,215.34,70.8354,3.04,0.7606,212.34,6.01%,14.56亿,20.43%,3.98,28.60亿,56.90亿,6.85%,281.44亿,4.59亿
2024,237.299,70.8354,3.35,0.876,270.9,3.42%,10.60亿,0.18%,3.83,19.35亿,47.30亿,3.91%,270.69亿,3.28亿
2023,175.672,70.8354,2.48,0.6706,261.95,31.35%,10.58亿,153.06%,3.73,14.82亿,42.71亿,4.03%,263.52亿,2.90亿
2022,153.713,70.8354,2.17,0.7708,199.43,-1.30%,-19.95亿,-104.98%,3.57,13.00亿,33.12亿,-10.00%,252.53亿,2.63亿
2021,151.588,70.8354,2.14,0.7502,202.06,23.59%,-9.73亿,-74.43%,3.85,15.59亿,53.07亿,-4.82%,272.04亿,2.72亿
2020,150.171,70.8354,2.12,0.9185,163.49,-22.80%,-5.58亿,-174.54%,3.98,15.45亿,62.80亿,-3.41%,281.56亿,2.96亿
2019,202.589,70.8354,2.86,0.9566,211.78,6.81%,7.48亿,-4.54%,4.12,15.62亿,72.63亿,3.53%,291.39亿,2.71亿
2018,205.423,70.8354,2.9,1.036,198.28,8.16%,7.84亿,-22.78%,4.07,18.48亿,70.18亿,3.93%,288.16亿,2.96亿
2017,,,5.01,,183.31,6.08%,10.15亿,-12.34%,4.05,12.69亿,69.29亿,5.52%,286.57亿,3.31亿
2016,,,4.49,,172.81,9.89%,11.58亿,8.16%,3.96,14.68亿,65.82亿,6.68%,280.30亿,3.33亿
2015,,,4.35,,157.25,6.25%,10.71亿,61.75%,3.88,23.27亿,61.08亿,6.76%,274.44亿,3.07亿
2014,,,3.89,,148.01,-6.33%,6.62亿,-48.03%,3.78,17.69亿,55.03亿,4.47%,267.86亿,4.01亿
2013,,,2.33,,158.01,4.70%,12.74亿,-3.42%,3.76,48.96亿,54.73亿,8.04%,266.94亿,3.92亿
2012,,,2.35,,150.92,2.73%,13.19亿,-26.89%,3.66,48.49亿,48.95亿,8.73%,259.96亿,4.37亿
2011,,,2.74,,146.91,8.95%,18.04亿,15.95%,3.58,50.53亿,44.17亿,12.27%,253.87亿,3.31亿
2010,,,2.63,,134.84,8.87%,15.56亿,14.63%,3.41,32.68亿,34.32亿,11.53%,242.23亿,2.55亿
