报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,56.46,9.41,6.0,1.82,-61.29%,-1.80亿,-338.99%,6.48,31.022,,0.9259,PE；PS,5453.27万,23.72亿,-99.66%,61.39亿,12.93亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,黑龙江创达集团有限公司
2026-03-31,56.46,9.41,6.0,1.82,-61.29%,-1.80亿,-338.99%,6.48,7.7555,,0.9259,PE；PS,5453.27万,23.72亿,-99.66%,61.39亿,12.93亿,,,黑龙江创达集团有限公司
2025,84.044,9.4114,8.93,7.98,-70.51%,-13.67亿,-411.84%,6.67,10.5318,,1.3388,PE；PS,7934.96万,25.52亿,-171.81%,62.79亿,13.18亿,0.15,,黑龙江创达集团有限公司
2024,107.949,9.4196,11.46,27.07,-13.90%,4.38亿,-7.30%,8.29,3.9878,24.5817,1.3824,PE；PS,10.54亿,40.60亿,16.14%,82.91亿,14.88亿,0.2,,黑龙江创达集团有限公司
2023,111.151,9.4196,11.8,31.44,-25.50%,4.73亿,154.93%,8.01,3.5353,23.4499,1.4732,PE；PS,14.54亿,38.10亿,14.90%,80.41亿,7.21亿,0.028000000000000004,,黑龙江创达集团有限公司
2022,116.332,9.4196,12.35,42.19,2.17%,1.85亿,-44.16%,7.54,2.7573,62.6904,1.6379,PE；PS,10.02亿,33.63亿,4.53%,71.07亿,10.06亿,0.10600000000000001,,黑龙江创达集团有限公司
2021,124.657,8.4916,14.68,41.3,21.08%,3.32亿,-23.88%,7.48,3.0183,38.2192,1.9626,PE；PS,15.51亿,33.01亿,8.06%,70.51亿,7.33亿,,,黑龙江创达集团有限公司
2020,90.945,8.4916,10.71,34.11,3.46%,4.36亿,6.76%,6.47,2.6662,20.8447,1.6553,PE；PS,15.39亿,29.94亿,12.85%,55.03亿,9.60亿,0.217,,黑龙江创达集团有限公司
2019,101.984,8.4916,12.01,32.97,18.35%,4.09亿,-11.63%,6.17,3.0932,24.9584,1.9465,PE；PS,25.54亿,28.12亿,12.33%,52.50亿,7.20亿,0.16399999999999998,,黑龙江创达集团有限公司
2018,94.596,8.4916,11.14,27.86,-11.31%,4.62亿,-11.22%,5.86,3.3954,20.4554,1.901,PE；PS,22.55亿,25.58亿,16.66%,49.83亿,12.18亿,0.185,,黑龙江创达集团有限公司
2017,,,12.98,31.41,31.33%,5.21亿,2.22%,5.5,,21.1607,2.36,PE；PS,17.98亿,22.99亿,16.68%,46.79亿,11.52亿,0.181,,黑龙江创达集团有限公司
2016,,,17.95,23.92,15.36%,5.10亿,-12.94%,5.07,,29.9117,3.5404,PE；PS,11.78亿,19.69亿,20.77%,43.07亿,13.87亿,0.5,,黑龙江创达集团有限公司
2015,,,23.3,20.73,30.14%,5.85亿,22.63%,9.43,,16.0446,2.4708,PE；PS,17.01亿,17.26亿,27.97%,39.82亿,13.78亿,,,黑龙江创达集团有限公司
2014,,,,15.93,12.59%,4.77亿,9.25%,6.08,,,,PE；PS,5.66亿,13.89亿,29.13%,21.73亿,7.53亿,,,黑龙江创达集团有限公司
2013,,,,14.15,2.54%,4.37亿,12.13%,4.86,,,,PE；PS,6.35亿,10.02亿,30.03%,17.47亿,7.30亿,,,黑龙江创达集团有限公司
2012,,,,13.8,28.79%,3.90亿,31.61%,3.65,,,,PE；PS,1.22亿,6.07亿,27.88%,13.19亿,6.75亿,,,黑龙江创达集团有限公司
2011,,,,10.71,False,2.96亿,False,2.56,,,,PE；PS,5232.58万,2.51亿,27.64%,9.23亿,5.55亿,,,黑龙江创达集团有限公司
