报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,40.574,1.534,26.45,8.73,-2.13%,8773.28万,-20.37%,17.89,4.6477,45.6034,1.4785,PE；PS,11.28亿,19.21亿,10.11%,27.65亿,3.28亿,0.9,40%: 最新年度营业收入下滑；最新年度净利润同比下降,华立医药集团有限公司
2026-03-31,40.574,1.534,26.45,8.73,-2.13%,8773.28万,-20.37%,17.89,1.1619,45.6034,1.4785,PE；PS,11.28亿,19.21亿,10.11%,27.65亿,3.28亿,0.9,,华立医药集团有限公司
2025,50.1,1.534,32.66,33.7,-3.85%,3.60亿,-0.65%,17.32,1.4866,13.7806,1.8857,PE；PS,10.68亿,18.34亿,10.84%,26.77亿,2.87亿,0.9,,华立医药集团有限公司
2024,60.9,1.534,39.7,35.05,-16.81%,3.62亿,-30.54%,15.88,1.7375,16.6807,2.5,PE；PS,11.17亿,16.12亿,10.49%,24.50亿,3.54亿,1.2,,华立医药集团有限公司
2023,93.313,1.534,60.83,42.13,15.72%,5.21亿,27.78%,14.65,2.2149,17.8387,4.1522,PE；PS,10.00亿,14.34亿,12.42%,22.56亿,4.51亿,1.0,,华立医药集团有限公司
2022,69.981,1.534,45.62,36.41,10.35%,4.08亿,33.68%,12.14,1.922,17.0224,3.7578,PE；PS,8.61亿,10.66亿,11.14%,18.65亿,3.63亿,0.806,,华立医药集团有限公司
2021,109.052,1.534,71.09,32.99,33.48%,3.05亿,106.55%,10.18,3.3056,35.3682,6.9833,PE；PS,8.37亿,9.86亿,9.93%,15.68亿,2.22亿,0.366,,华立医药集团有限公司
2020,34.791,1.534,22.68,24.56,9.69%,1.48亿,61.53%,8.58,1.4166,23.625,2.6434,PE；PS,5.77亿,7.17亿,6.05%,13.23亿,2.29亿,0.2,,华立医药集团有限公司
2019,24.068,1.534,15.69,22.39,3.58%,9149.03万,12.65%,7.83,1.0749,26.15,2.0038,PE；PS,4.76亿,6.00亿,4.14%,12.08亿,1.34亿,0.2,,华立医药集团有限公司
2018,19.114,1.534,12.46,21.61,-20.28%,8121.77万,-10.53%,7.43,0.8845,23.5094,1.677,PE；PS,8280.98万,5.38亿,3.76%,11.45亿,1.61亿,0.2,,华立医药集团有限公司
2017,,,20.38,27.12,14.72%,9077.76万,40.40%,7.1,,34.5424,2.8704,PE；PS,1.81亿,4.88亿,3.37%,11.07亿,1.87亿,0.1,,华立医药集团有限公司
2016,,,27.54,23.64,3.61%,6465.56万,-24.38%,6.61,,65.5714,4.1664,PE；PS,2.48亿,4.12亿,2.75%,10.31亿,1.82亿,0.2,,华立医药集团有限公司
2015,,,28.95,22.81,30.10%,8550.02万,-26.27%,6.39,,51.6964,4.5305,PE；PS,1.01亿,3.84亿,3.81%,9.97亿,1.53亿,0.38,,华立医药集团有限公司
2014,,,23.16,17.53,-11.99%,1.16亿,20.92%,6.33,,30.4737,3.6588,PE；PS,1.75亿,3.64亿,6.78%,10.02亿,1.40亿,0.38,,华立医药集团有限公司
2013,,,19.87,19.92,29.40%,9590.35万,16.32%,5.95,,31.5397,3.3395,PE；PS,1.15亿,3.16亿,4.83%,9.40亿,1.38亿,0.38,,华立医药集团有限公司
2012,,,12.62,15.4,8.98%,8245.07万,5.37%,5.71,,23.3704,2.2102,PE；PS,2.58亿,2.87亿,5.36%,9.03亿,1.65亿,0.4,,华立医药集团有限公司
2011,,,11.98,14.13,-10.12%,7825.14万,9.16%,5.56,,23.4902,2.1547,PE；PS,2.34亿,2.73亿,5.54%,8.77亿,1.39亿,0.3,,华立医药集团有限公司
2010,,,17.83,15.72,2.49%,7168.62万,46.72%,5.36,,37.9362,3.3265,PE；PS,3.36亿,2.50亿,4.36%,8.49亿,1.22亿,0.15,,华立医药集团有限公司
