报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,29.18,2.6265,11.11,2.69,-0.05%,1804.79万,126.21%,3.03,10.8476,161.0145,3.6667,PE；PS,5.15亿,3.16亿,7.61%,8.41亿,7778.28万,,20%: 最新年度营业收入下滑,上海开开(集团)有限公司
2026-03-31,29.18,2.6265,11.11,2.69,-0.05%,1804.79万,126.21%,3.03,2.7119,161.0145,3.6667,PE；PS,5.15亿,3.16亿,7.61%,8.41亿,7778.28万,,,上海开开(集团)有限公司
2025,33.121,2.43,13.63,11.32,3.52%,1293.75万,-63.03%,2.96,2.9259,272.6,4.6047,PE；PS,5.03亿,2.98亿,2.37%,8.21亿,6995.25万,0.044,,上海开开(集团)有限公司
2024,36.863,2.43,15.17,10.94,18.25%,3499.91万,-10.94%,2.55,3.3696,108.3571,5.949,PE；PS,2.25亿,2.99亿,4.37%,6.49亿,7819.20万,0.049,,上海开开(集团)有限公司
2023,27.313,2.43,11.24,9.25,3.46%,3930.01万,-1.57%,2.45,2.9528,70.25,4.5878,PE；PS,2.58亿,2.77亿,4.43%,6.07亿,7456.27万,0.05,,上海开开(集团)有限公司
2022,22.939,2.43,9.44,8.94,33.49%,3992.82万,83.86%,2.34,2.5659,59.0,4.0342,PE；PS,3.21亿,2.54亿,4.48%,5.78亿,8871.88万,0.027000000000000003,,上海开开(集团)有限公司
2021,19.634,2.43,8.08,6.7,-12.08%,2171.72万,58.81%,2.2,2.9304,89.7778,3.6727,PE；PS,2.04亿,2.20亿,2.45%,5.47亿,9074.39万,0.017,,上海开开(集团)有限公司
2020,16.937,2.43,6.97,7.62,-12.47%,1367.48万,-37.77%,2.12,2.2227,116.1667,3.2877,PE；PS,3.50亿,1.66亿,1.69%,5.21亿,9704.28万,0.028000000000000004,,上海开开(集团)有限公司
2019,18.079,2.43,7.44,8.7,-0.82%,2197.63万,-37.63%,2.12,2.078,82.6667,3.5094,PE；PS,2.83亿,1.61亿,2.49%,5.20亿,1.12亿,0.045,,上海开开(集团)有限公司
2018,16.791,2.43,6.91,8.78,-8.79%,3523.43万,-9.03%,2.04,1.9124,49.3571,3.3873,PE；PS,1.67亿,1.44亿,4.00%,5.01亿,1.37亿,0.05,,上海开开(集团)有限公司
2017,,,10.31,9.62,6.19%,3873.05万,81.90%,2.04,,64.4375,5.0539,PE；PS,1.69亿,1.25亿,4.03%,5.02亿,1.44亿,0.03,,上海开开(集团)有限公司
2016,,,18.58,9.06,2.81%,2129.22万,7.28%,2.01,,206.4444,9.2438,PE；PS,1.36亿,9602.54万,2.28%,4.94亿,1.42亿,0.025,,上海开开(集团)有限公司
2015,,,18.25,8.81,-0.17%,1984.70万,-45.39%,2.1,,228.125,8.6905,PE；PS,1.32亿,8298.40万,2.22%,5.18亿,1.26亿,0.045,,上海开开(集团)有限公司
2014,,,14.33,8.83,2.72%,3634.53万,42.83%,1.68,,95.5333,8.5298,PE；PS,1.07亿,7643.02万,4.15%,4.15亿,1.26亿,0.034999999999999996,,上海开开(集团)有限公司
2013,,,9.88,8.59,5.06%,2544.68万,-58.17%,1.56,,98.8,6.3333,PE；PS,1.38亿,5420.85万,2.99%,3.88亿,1.28亿,0.02,,上海开开(集团)有限公司
2012,,,9.7,8.18,2.61%,6083.73万,57.70%,1.41,,38.8,6.8794,PE；PS,1.70亿,3536.14万,7.46%,3.53亿,1.09亿,,,上海开开(集团)有限公司
2011,,,8.98,7.97,-8.04%,3857.87万,44.47%,1.42,,56.125,6.3239,PE；PS,9827.29万,-2499.94万,4.91%,3.45亿,1.27亿,,,上海开开(集团)有限公司
2010,,,8.81,8.67,0.14%,2670.38万,-33.04%,1.29,,80.0909,6.8295,PE；PS,9598.48万,-6357.81万,3.15%,3.32亿,1.34亿,,,上海开开(集团)有限公司
