报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,57.491,4.2429,13.55,7.67,-2.89%,301.97万,-89.57%,8.07,7.4956,1355.0,1.6791,PE；PB,9.44亿,15.93亿,0.39%,34.22亿,5.89亿,0.03,40%: 最新年度营业收入下滑；最新年度净利润同比下降,NAMCHOW(CAYMANISLANDS)HOLDINGCORP.
2026-03-31,57.491,4.2429,13.55,7.67,-2.89%,301.97万,-89.57%,8.07,1.8739,1355.0,1.6791,PE；PB,9.44亿,15.93亿,0.39%,34.22亿,5.89亿,0.03,,NAMCHOW(CAYMANISLANDS)HOLDINGCORP.
2025,83.246,4.2429,19.62,30.65,-2.99%,4066.83万,-79.81%,8.06,2.716,196.2,2.4342,PE；PB,8.60亿,15.90亿,1.33%,34.19亿,6.52亿,0.16999999999999998,,NAMCHOW(CAYMANISLANDS)HOLDINGCORP.
2024,71.798,4.261,16.85,31.59,2.49%,2.01亿,-13.34%,8.13,2.2728,35.1042,2.0726,PE；PB,13.31亿,16.22亿,6.38%,34.52亿,6.53亿,0.11000000000000001,,NAMCHOW(CAYMANISLANDS)HOLDINGCORP.
2023,79.202,4.2812,18.5,30.83,7.73%,2.32亿,44.73%,7.85,2.569,33.6364,2.3567,PE；PB,17.04亿,14.68亿,7.54%,33.48亿,4.97亿,0.3,,NAMCHOW(CAYMANISLANDS)HOLDINGCORP.
2022,94.169,4.2765,22.02,28.61,-0.40%,1.61亿,-56.41%,7.59,3.2915,57.9474,2.9012,PE；PB,20.85亿,13.97亿,5.61%,32.53亿,5.70亿,0.32999999999999996,,NAMCHOW(CAYMANISLANDS)HOLDINGCORP.
2021,134.64,4.2353,31.79,28.73,23.71%,3.68亿,13.27%,7.48,4.6864,34.5543,4.25,PE；PB,20.38亿,13.88亿,12.85%,32.01亿,5.56亿,0.26,,NAMCHOW(CAYMANISLANDS)HOLDINGCORP.
2020,,,,23.22,-1.22%,3.25亿,9.02%,5.4,,,,PE；PB,11.31亿,11.51亿,14.02%,19.46亿,3.51亿,,,NAMCHOW(CAYMANISLANDS)HOLDINGCORP.
2019,,,,23.51,-0.53%,2.98亿,7.54%,5.04,,,,PE；PB,8.63亿,10.69亿,12.69%,18.17亿,3.26亿,,,NAMCHOW(CAYMANISLANDS)HOLDINGCORP.
2018,,,,23.64,12.08%,2.77亿,27.84%,4.35,,,,PE；PB,6.42亿,8.46亿,11.75%,15.68亿,3.18亿,,,NAMCHOW(CAYMANISLANDS)HOLDINGCORP.
2017,,,,21.09,12.27%,2.17亿,-23.52%,3.59,,,,PE；PB,6.47亿,5.75亿,10.28%,12.93亿,3.53亿,,,NAMCHOW(CAYMANISLANDS)HOLDINGCORP.
2016,,,,18.79,14.63%,2.84亿,31.30%,3.55,,,,PE；PB,4.06亿,6.13亿,15.10%,12.31亿,2.58亿,,,NAMCHOW(CAYMANISLANDS)HOLDINGCORP.
2015,,,,16.39,False,2.16亿,False,3.27,,,,PE；PB,8.83亿,5.21亿,13.19%,11.32亿,1.92亿,,,NAMCHOW(CAYMANISLANDS)HOLDINGCORP.
