报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,107.546,5.0586,21.26,22.22,41.46%,1.68亿,117.82%,10.78,4.8401,63.9206,1.9722,PE；PB,47.37亿,34.95亿,7.55%,55.60亿,15.65亿,1.0,,合肥华泰集团股份有限公司
2026-03-31,107.546,5.0586,21.26,22.22,41.46%,1.68亿,117.82%,10.78,1.21,63.9206,1.9722,PE；PB,47.37亿,34.95亿,7.55%,55.60亿,15.65亿,1.0,,合肥华泰集团股份有限公司
2025,109.613,5.07,21.62,65.74,-7.82%,3.18亿,-62.51%,10.44,1.6674,34.4268,2.0709,PE；PB,44.97亿,33.30亿,4.86%,53.77亿,19.33亿,1.3,,合肥华泰集团股份有限公司
2024,139.476,5.07,27.51,71.31,4.79%,8.49亿,5.82%,11.09,1.9559,16.4141,2.4806,PE；PB,48.88亿,35.87亿,11.92%,57.28亿,15.46亿,1.0,,合肥华泰集团股份有限公司
2023,161.784,5.07,31.91,68.06,-1.13%,8.03亿,-17.77%,10.7,2.3771,20.1452,2.9822,PE；PB,49.51亿,31.86亿,11.80%,55.33亿,16.23亿,1.0,,合肥华泰集团股份有限公司
2022,226.883,5.07,44.75,68.83,15.01%,9.76亿,5.12%,10.18,3.2963,23.1625,4.3959,PE；PB,46.62亿,28.64亿,14.21%,52.72亿,9.85亿,0.85,,合肥华泰集团股份有限公司
2021,274.135,5.07,54.07,59.85,13.15%,9.29亿,15.35%,9.25,4.5804,29.4018,5.8454,PE；PB,38.06亿,23.17亿,15.53%,47.96亿,14.62亿,0.8,,合肥华泰集团股份有限公司
2020,236.617,5.07,46.67,52.89,9.35%,8.05亿,30.73%,8.09,4.4738,29.2235,5.7689,PE；PB,29.39亿,17.92亿,15.22%,42.08亿,16.87亿,0.7,,合肥华泰集团股份有限公司
2019,147.385,5.07,29.07,48.37,15.25%,6.16亿,42.30%,7.21,3.047,23.9062,4.0319,PE；PB,14.31亿,13.41亿,12.48%,38.28亿,13.90亿,0.5,,合肥华泰集团股份有限公司
2018,80.765,5.07,15.93,41.97,16.50%,4.33亿,35.58%,6.56,1.9244,18.6534,2.4284,PE；PB,3.76亿,9.75亿,10.52%,33.59亿,12.09亿,0.35,,合肥华泰集团股份有限公司
2017,,,12.95,36.03,2.55%,3.19亿,-9.75%,6.04,,20.5556,2.144,PE；PB,2.34亿,7.53亿,8.93%,31.32亿,10.69亿,0.4,,合肥华泰集团股份有限公司
2016,,,12.79,35.13,6.09%,3.54亿,-2.81%,5.82,,18.2714,2.1976,PE；PB,2.30亿,6.73亿,10.22%,30.31亿,10.86亿,0.5,,合肥华泰集团股份有限公司
2015,,,14.52,33.11,6.36%,3.64亿,24.02%,5.63,,20.1667,2.579,PE；PB,3.52亿,6.09亿,11.03%,29.31亿,11.83亿,0.7,,合肥华泰集团股份有限公司
2014,,,9.58,31.13,4.18%,2.93亿,15.00%,8.07,,16.5172,1.1871,PE；PB,6.68亿,5.17亿,9.39%,28.20亿,9.51亿,0.5,,合肥华泰集团股份有限公司
2013,,,11.88,29.88,8.68%,2.55亿,-9.88%,7.7,,15.84,1.5429,PE；PB,4.33亿,4.17亿,8.58%,26.99亿,8.33亿,0.7,,合肥华泰集团股份有限公司
2012,,,8.84,27.5,0.40%,2.83亿,33.03%,7.65,,10.5238,1.1556,PE；PB,16.02亿,4.18亿,10.74%,26.48亿,5.28亿,0.7,,合肥华泰集团股份有限公司
2011,,,8.89,27.39,27.76%,2.13亿,39.93%,9.56,,13.2687,0.9299,PE；PB,18.67亿,3.40亿,8.18%,25.32亿,5.87亿,0.7,,合肥华泰集团股份有限公司
2010,,,,21.44,29.98%,1.52亿,50.08%,3.5,,,,PE；PB,1.92亿,2.93亿,7.54%,5.74亿,5.31亿,,,合肥华泰集团股份有限公司
