报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,18.655,1.9554,9.54,2.46,16.72%,-3150.84万,-21.42%,5.07,7.5833,,1.8817,PE；PB,2.78亿,2.13亿,-12.84%,9.91亿,1.90亿,,20%: 最新年度净利润同比下降,甘肃省农垦资产经营有限公司
2026-03-31,18.655,1.9554,9.54,2.46,16.72%,-3150.84万,-21.42%,5.07,1.8958,,1.8817,PE；PB,2.78亿,2.13亿,-12.84%,9.91亿,1.90亿,,,甘肃省农垦资产经营有限公司
2025,21.724,1.9554,11.11,9.21,3.44%,-7438.87万,55.24%,5.2,2.3587,,2.1365,PE；PB,2.05亿,2.45亿,-8.10%,10.18亿,2.23亿,,,甘肃省农垦资产经营有限公司
2024,14.724,1.9554,7.53,8.9,-6.87%,-1.66亿,-104.00%,5.58,1.6544,,1.3495,PE；PB,2.44亿,3.19亿,-18.75%,10.92亿,2.23亿,,,甘肃省农垦资产经营有限公司
2023,21.519,1.967,10.94,9.56,-8.97%,-8147.51万,-233.70%,6.48,2.2509,,1.6883,PE；PB,2.36亿,4.85亿,-8.53%,12.66亿,2.11亿,0.0623675,,甘肃省农垦资产经营有限公司
2022,35.02,2.3238,15.07,10.5,2.78%,6093.97万,13.84%,6.91,3.3352,53.8214,2.1809,PE；PB,2.56亿,5.80亿,5.81%,13.60亿,2.24亿,0.047,,甘肃省农垦资产经营有限公司
2021,26.826,2.3368,11.48,10.21,38.06%,5353.31万,412.11%,7.06,2.6274,49.913,1.6261,PE；PB,4.04亿,5.30亿,5.24%,16.41亿,1.76亿,0.0201118,,甘肃省农垦资产经营有限公司
2020,17.447,1.9068,9.15,7.4,-9.06%,1045.35万,-79.63%,6.81,2.3577,183.0,1.3436,PE；PB,8.47亿,4.83亿,1.41%,15.92亿,1.14亿,0.05500000000000001,,甘肃省农垦资产经营有限公司
2019,21.113,1.8734,11.27,8.14,23.69%,5132.12万,-19.22%,6.43,2.5937,41.7407,1.7527,PE；PB,4.34亿,4.83亿,6.31%,12.25亿,9483.17万,0.0668087,,甘肃省农垦资产经营有限公司
2018,21.713,1.8734,11.59,6.58,4.67%,6353.32万,-7.05%,6.32,3.2998,34.0882,1.8339,PE；PB,4.03亿,4.51亿,9.66%,11.84亿,8892.05万,0.073,,甘肃省农垦资产经营有限公司
2017,,,20.09,6.28,-5.62%,6835.19万,-9.96%,6.02,,43.6739,3.3372,PE；PB,7.48亿,3.99亿,10.88%,11.28亿,7107.81万,,,甘肃省农垦资产经营有限公司
2016,,,,6.66,6.34%,7591.06万,3.64%,5.41,,,,PE；PB,2.77亿,3.45亿,11.40%,7.60亿,7505.62万,,,甘肃省农垦资产经营有限公司
2015,,,,6.26,4.68%,7324.73万,11.99%,4.94,,,,PE；PB,2.68亿,2.86亿,11.70%,6.94亿,8635.03万,,,甘肃省农垦资产经营有限公司
2014,,,,5.98,21.08%,6540.81万,88.83%,4.7,,,,PE；PB,2.42亿,2.19亿,10.93%,4.95亿,1.09亿,,,甘肃省农垦资产经营有限公司
2013,,,,4.94,False,3463.87万,False,4.08,,,,PE；PB,1.39亿,1.59亿,7.01%,4.30亿,1.21亿,,,甘肃省农垦资产经营有限公司
