报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,21.717,2.4238,8.96,3.34,7.80%,70.09万,103.89%,1.44,6.5021,3089.6552,6.2222,PE；PB,1.62亿,-6469.67万,0.37%,3.80亿,1.47亿,,,山东惠发投资有限公司
2026-03-31,21.717,2.4238,8.96,3.34,7.80%,70.09万,103.89%,1.44,1.6255,3089.6552,6.2222,PE；PB,1.62亿,-6469.67万,0.37%,3.80亿,1.47亿,,,山东惠发投资有限公司
2025,27.204,2.4464,11.12,14.1,-26.78%,-6955.19万,-319.34%,1.57,1.9294,,7.0828,PE；PB,1.81亿,-6539.76万,-4.88%,4.08亿,1.17亿,,,山东惠发投资有限公司
2024,28.574,2.4464,11.68,19.25,-3.61%,-1658.59万,-320.68%,1.84,1.4844,,6.3478,PE；PB,2.10亿,415.45万,-0.65%,4.79亿,1.39亿,0.02,,山东惠发投资有限公司
2023,37.932,2.4472,15.5,19.97,26.36%,751.59万,106.27%,2.06,1.8994,516.6667,7.5243,PE；PB,2.09亿,2607.23万,0.64%,5.24亿,1.46亿,,,山东惠发投资有限公司
2022,13.92,1.7487,7.96,15.81,-4.27%,-1.20亿,13.06%,2.02,0.8805,,3.9406,PE；PB,3.87亿,1855.65万,-7.85%,5.08亿,2.01亿,0.0,,山东惠发投资有限公司
2021,13.184,1.7189,7.67,16.51,17.15%,-1.38亿,-697.52%,3.38,0.7985,,2.2692,PE；PB,2.59亿,1.38亿,-8.48%,6.04亿,1.68亿,0.09,,山东惠发投资有限公司
2020,21.571,1.68,12.84,14.09,16.48%,2307.56万,287.73%,3.9,1.5309,91.7143,3.2923,PE；PB,2.91亿,2.92亿,1.49%,6.80亿,2.02亿,0.02,,山东惠发投资有限公司
2019,28.056,1.68,16.7,12.1,16.13%,595.14万,-86.91%,3.84,2.3187,417.5,4.349,PE；PB,2.16亿,2.75亿,0.42%,6.50亿,1.58亿,0.12,,山东惠发投资有限公司
2018,6.924,1.2,5.77,10.42,11.00%,4546.08万,-24.71%,3.93,0.6645,21.3704,1.4682,PE；PB,1.90亿,2.89亿,4.34%,6.59亿,1.50亿,0.25,,山东惠发投资有限公司
2017,,,9.69,9.39,5.47%,6038.11万,43.36%,5.37,,24.8462,1.8045,PE；PB,1.42亿,2.78亿,6.40%,6.44亿,1.14亿,,,山东惠发投资有限公司
2016,,,,8.9,6.31%,4211.95万,-1.09%,4.54,,,,PE；PB,1.61亿,2.31亿,4.73%,4.08亿,9822.88万,,,山东惠发投资有限公司
2015,,,,8.37,-14.69%,4258.19万,-30.02%,4.17,,,,PE；PB,1.82亿,2.01亿,5.09%,3.75亿,8033.46万,,,山东惠发投资有限公司
2014,,,,9.81,-2.10%,6084.44万,-7.95%,3.82,,,,PE；PB,1.72亿,1.73亿,6.20%,3.44亿,1.11亿,,,山东惠发投资有限公司
2013,,,,10.02,12.52%,6609.61万,-8.65%,3.31,,,,PE；PB,1.45亿,1.29亿,6.60%,2.98亿,9365.36万,,,山东惠发投资有限公司
2012,,,,8.91,False,7235.79万,False,2.73,,,,PE；PB,1.02亿,8068.07万,8.12%,2.46亿,6733.81万,,,山东惠发投资有限公司
