报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,22.69,1.0,22.69,1.88,6.78%,-175.22万,-129.68%,10.37,12.0691,,2.188,PE；PB,4.39亿,3.33亿,-0.93%,10.37亿,1.85亿,0.1,20%: 最新年度净利润同比下降,王牧
2026-03-31,22.69,1.0,22.69,1.88,6.78%,-175.22万,-129.68%,10.37,3.0173,,2.188,PE；PB,4.39亿,3.33亿,-0.93%,10.37亿,1.85亿,0.1,,王牧
2025,30.24,1.0,30.24,7.91,-9.72%,502.15万,-28.14%,10.42,3.823,604.8,2.9021,PE；PB,4.96亿,3.34亿,0.63%,10.42亿,1.87亿,0.1,,王牧
2024,31.78,1.0,31.78,8.76,-21.98%,698.84万,109.52%,10.48,3.6279,454.0,3.0324,PE；PB,5.44亿,3.40亿,0.80%,10.48亿,2.01亿,,,王牧
2023,24.56,1.0,24.56,11.23,-27.00%,-7337.08万,-754.87%,10.6,2.187,,2.317,PE；PB,5.08亿,3.33亿,-6.53%,10.60亿,2.13亿,,,王牧
2022,29.1,1.0,29.1,15.39,-6.78%,1120.38万,-88.26%,11.46,1.8908,264.5455,2.5393,PE；PB,5.68亿,4.07亿,0.73%,11.46亿,3.26亿,0.19,,王牧
2021,39.95,1.0,39.95,16.51,9.84%,9546.97万,-29.72%,11.53,2.4197,42.0526,3.4649,PE；PB,8.03亿,4.15亿,5.78%,11.53亿,2.12亿,0.27,,王牧
2020,64.24,1.0,64.24,15.03,8.91%,1.36亿,37.31%,10.71,4.2741,38.4671,5.9981,PE；PB,8.19亿,3.55亿,9.04%,10.71亿,1.96亿,,,王牧
2019,,,,13.8,10.36%,9893.35万,26.72%,4.51,,,,PE；PB,2.00亿,2.29亿,7.17%,3.38亿,2.16亿,,,王牧
2018,,,,12.5,2.85%,7807.00万,22.41%,3.19,,,,PE；PB,1.24亿,1.38亿,6.24%,2.39亿,2.11亿,,,王牧
2017,,,,12.16,10.64%,6377.69万,65.98%,2.16,,,,PE；PB,5984.29万,6479.67万,5.25%,1.62亿,3.28亿,,,王牧
2016,,,,10.99,10.46%,3842.48万,-0.99%,2.99,,,,PE；PB,6220.99万,4495.36万,3.50%,1.13亿,2.53亿,,,王牧
2015,,,,9.95,False,3880.84万,False,5.85,,,,PE；PB,1.13亿,731.29万,3.90%,1169.50万,2.80亿,,,王牧
