报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,67.654,5.5959,12.09,5.16,15.66%,4560.86万,2.79%,5.02,13.1112,147.439,2.4084,PE；PB,12.03亿,11.16亿,9.49%,30.05亿,4.18亿,0.1,,煌上煌集团有限公司
2026-03-31,67.654,5.5959,12.09,5.16,15.66%,4560.86万,2.79%,5.02,3.2778,147.439,2.4084,PE；PB,12.03亿,11.16亿,9.49%,30.05亿,4.18亿,0.1,,煌上煌集团有限公司
2025,65.069,5.5901,11.64,16.84,-3.19%,8159.67万,102.32%,4.94,3.864,79.726,2.3563,PE；PB,10.81亿,10.71亿,5.37%,29.52亿,4.74亿,0.11000000000000001,,煌上煌集团有限公司
2024,46.617,5.5695,8.37,17.39,-9.44%,4032.99万,-42.86%,4.93,2.6807,116.25,1.6978,PE；PB,11.48亿,10.63亿,2.17%,27.56亿,4.55亿,0.18,,煌上煌集团有限公司
2023,51.486,5.123,10.05,19.21,-1.70%,7058.55万,129.01%,5.02,2.6802,81.0484,2.002,PE；PB,11.28亿,11.32亿,3.45%,27.97亿,4.98亿,0.015,,煌上煌集团有限公司
2022,68.153,5.1243,13.3,19.54,-16.46%,3082.26万,-78.68%,4.58,3.4879,221.6667,2.9039,PE；PB,10.26亿,10.76亿,0.99%,23.81亿,5.18亿,0.06,,煌上煌集团有限公司
2021,79.739,5.1279,15.55,23.39,-4.01%,1.45亿,-48.76%,4.54,3.4091,55.5357,3.4251,PE；PB,8.03亿,10.77亿,6.19%,23.76亿,7.37亿,0.13,,煌上煌集团有限公司
2020,111.249,5.1338,21.67,24.36,15.09%,2.82亿,28.04%,4.73,4.5669,39.4,4.5814,PE；PB,9.85亿,10.37亿,11.74%,24.72亿,7.91亿,0.1,,煌上煌集团有限公司
2019,79.394,5.1388,15.45,21.17,11.56%,2.20亿,27.45%,4.19,3.7503,36.014,3.6874,PE；PB,10.43亿,8.32亿,10.69%,21.96亿,6.38亿,0.08199999999999999,,煌上煌集团有限公司
2018,46.546,4.9996,9.31,18.98,28.41%,1.73亿,22.72%,3.69,2.4524,27.3824,2.523,PE；PB,9.31亿,6.71亿,9.48%,19.34亿,5.35亿,0.06999999999999999,,煌上煌集团有限公司
2017,,,15.83,14.78,21.35%,1.41亿,59.76%,3.45,,56.1348,4.5884,PE；PB,7.84亿,5.40亿,9.93%,17.54亿,4.49亿,0.01,,煌上煌集团有限公司
2016,,,26.37,12.18,5.80%,8820.01万,44.87%,3.17,,149.8295,8.3186,PE；PB,5.39亿,4.11亿,7.65%,16.12亿,3.56亿,0.241,,煌上煌集团有限公司
2015,,,8.62,11.51,16.98%,6088.06万,-38.27%,12.06,,71.8333,0.7148,PE；PB,6.83亿,4.34亿,5.63%,15.48亿,3.52亿,0.21600000000000003,,煌上煌集团有限公司
2014,,,6.52,9.84,10.16%,9862.91万,-18.89%,11.7,,8.15,0.5573,PE；PB,7.38亿,4.03亿,10.02%,14.82亿,2.94亿,0.267,,煌上煌集团有限公司
2013,,,6.64,8.93,0.41%,1.22亿,24.84%,11.39,,6.7755,0.583,PE；PB,6.23亿,3.46亿,13.61%,14.11亿,3.12亿,0.225,,煌上煌集团有限公司
2012,,,5.78,8.9,0.39%,9740.72万,20.11%,10.63,,6.1489,0.5437,PE；PB,7.74亿,2.61亿,10.95%,13.17亿,2.58亿,,,煌上煌集团有限公司
2011,,,,8.86,27.60%,8109.81万,33.80%,4.02,,,,PE；PB,4827.66万,1.70亿,9.15%,3.74亿,2.16亿,,,煌上煌集团有限公司
2010,,,,6.94,34.18%,6061.14万,34.78%,3.15,,,,PE；PB,2874.93万,9450.15万,8.73%,2.92亿,1.83亿,,,煌上煌集团有限公司
