报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,86.199,1.7428,49.46,8.9791,2.4,4.86%,-1604.06万,-298.79%,6.66,6.87亿,-2.48亿,-6.73%,11.61亿,6.82亿
2025,89.894,1.7428,51.58,9.413,9.55,-12.47%,-2.20亿,-166.88%,6.75,7.09亿,-2.32亿,-23.06%,11.77亿,5.41亿
2024,33.989,1.4778,23.0,3.1154,10.91,20.33%,-8244.88万,57.25%,5.21,1.33亿,-1163.91万,-7.67%,7.70亿,3.33亿
2023,39.369,1.4778,26.64,4.3406,9.07,-29.18%,-1.93亿,-2230.62%,5.82,2.30亿,7080.96万,-21.43%,8.62亿,4.02亿
2022,54.693,1.4778,37.01,4.2729,12.8,57.92%,905.23万,-88.10%,7.15,3.18亿,2.65亿,0.70%,10.61亿,4.45亿
2021,88.757,1.4778,60.06,10.9441,8.11,41.02%,7604.56万,33.42%,7.08,4.16亿,2.64亿,11.24%,10.73亿,3.60亿
2020,59.901,1.354,44.24,10.4176,5.75,57.24%,5699.64万,1506.25%,4.34,1.98亿,2.00亿,10.40%,5.95亿,1.78亿
2019,21.447,1.354,15.84,5.8598,3.66,20.75%,354.84万,-82.70%,3.93,7509.42万,1.51亿,1.67%,5.36亿,1.73亿
2018,22.138,1.354,16.35,7.3063,3.03,-1.89%,2051.55万,-67.24%,3.92,1.41亿,1.50亿,6.61%,5.32亿,1.31亿
2017,,,33.62,,3.09,36.17%,6262.47万,23.34%,7.63,1.49亿,1.39亿,20.15%,5.17亿,8612.20万
2016,,,,,2.27,60.48%,5077.26万,70.58%,4.39,5333.80万,8581.53万,22.21%,2.23亿,1.06亿
2015,,,,,1.41,77.21%,2976.44万,59.41%,3.45,4329.80万,4341.09万,21.08%,1.75亿,6963.79万
2014,,,,,0.796884,33.48%,1867.14万,-12.07%,2.28,1276.01万,1679.10万,23.38%,1.10亿,4666.78万
2013,,,,,0.59702,26.13%,2123.54万,17.48%,11.68,1965.63万,4481.03万,35.22%,5936.58万,2243.82万
2012,,,,,0.473349,False,1807.51万,False,7.27,596.37万,2357.49万,39.15%,3536.95万,1412.51万
