报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,187.944,11.3219,16.6,1.2926,36.35,45.51%,-8471.97万,-257.46%,6.36,18.36亿,17.42亿,-2.18%,82.10亿,30.28亿
2025,243.735,11.3207,21.53,1.6914,144.1,24.86%,4.72亿,9.60%,6.47,30.12亿,18.15亿,2.73%,83.18亿,27.83亿
2024,177.886,11.2729,15.78,1.5413,115.41,0.83%,4.30亿,25.03%,5.99,28.60亿,17.55亿,2.49%,72.67亿,18.92亿
2023,240.527,11.2186,21.44,2.1014,114.46,4.29%,3.44亿,278.45%,5.87,42.51亿,16.89亿,1.72%,72.33亿,19.51亿
2022,201.71,11.2186,17.98,1.8381,109.74,6.14%,9094.67万,-90.38%,5.56,44.50亿,15.25亿,0.53%,66.68亿,20.47亿
2021,536.361,11.2186,47.81,5.1872,103.4,48.47%,9.46亿,15.76%,5.61,29.47亿,16.37亿,9.14%,62.97亿,23.53亿
2020,,,,,69.64,30.63%,8.17亿,89.87%,3.36,11.50亿,7.36亿,11.73%,32.46亿,10.48亿
2019,,,,,53.31,12.30%,4.30亿,93.50%,2.45,2.54亿,3.30亿,8.10%,22.22亿,7.01亿
2018,,,,,47.47,61.73%,2.22亿,190.37%,1.81,5.23亿,-8188.77万,4.68%,15.65亿,8.27亿
2017,,,,,29.35,False,-2.46亿,False,1.05,1.71亿,-3.04亿,-8.38%,5.86亿,8.40亿
