报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,25.863,0.8007,32.3,19.9121,0.324715,19.20%,891.05万,-22.70%,6.25,3.90亿,1.35亿,27.35%,5.06亿,6101.96万
2025,26.535,0.8007,33.14,15.7946,1.68,-4.26%,6280.58万,-14.66%,6.13,3.98亿,1.26亿,37.68%,4.97亿,5736.22万
2024,12.515,0.572,21.88,7.1514,1.75,-14.10%,7359.78万,-25.93%,8.95,4.44亿,1.55亿,41.41%,5.17亿,4418.57万
2023,13.179,0.572,23.04,6.4603,2.04,22.23%,9936.68万,40.67%,9.04,4.01亿,1.61亿,50.55%,5.24亿,4662.43万
2022,,,,,1.67,47.68%,7063.88万,53.07%,4.42,1.39亿,1.19亿,44.88%,2.12亿,4310.27万
2021,,,,,1.13,27.39%,4614.87万,16.54%,3.89,1.16亿,9486.33万,42.19%,1.84亿,3273.43万
2020,,,,,0.887789,5.54%,3959.82万,-1.30%,2.88,8593.67万,5307.88万,45.57%,1.36亿,1611.81万
2019,,,,,0.841214,41.71%,4012.03万,32.72%,2.63,3561.31万,3293.07万,47.27%,7993.99万,1269.03万
2018,,,,,0.593612,19.19%,3022.93万,9.15%,2.26,3591.12万,2688.36万,50.46%,6939.49万,1245.61万
2017,,,,,0.498026,48.94%,2769.53万,48.07%,2.09,459.54万,2490.80万,55.95%,6244.07万,614.16万
2016,,,,,0.336691,16.97%,1870.36万,31.63%,1.72,428.34万,1689.76万,55.55%,5166.37万,398.59万
2015,,,,,0.287855,49.88%,1420.97万,51.63%,1.65,314.10万,1278.44万,49.36%,3968.01万,192.99万
2014,,,,,0.192062,30.41%,937.15万,74.56%,2.74,835.01万,1235.57万,48.79%,2741.04万,149.64万
2013,,,,,0.147279,44.27%,536.85万,119.06%,1.81,1259.81万,392.13万,36.45%,1803.89万,146.11万
2012,,,,,0.102089,False,245.07万,False,1.53,481.44万,240.34万,24.01%,767.04万,220.94万
