报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,108.988,1.7438,62.5,2.8894,9.43,32.06%,1416.56万,-83.35%,34.94,40.27亿,3.69亿,1.50%,60.93亿,11.48亿
2025,100.565,1.7438,57.67,2.4279,41.42,14.87%,1715.39万,-92.84%,34.82,40.17亿,3.55亿,0.41%,60.72亿,11.49亿
2024,67.392,1.248,54.0,1.8689,36.06,55.82%,2.40亿,237.89%,49.73,51.98亿,4.80亿,6.64%,62.06亿,7.73亿
2023,66.88,1.248,53.59,2.8902,23.14,-27.76%,-1.74亿,-160.55%,48.28,51.30亿,2.83亿,-7.51%,60.25亿,5.73亿
2022,95.645,0.96,99.63,2.9861,32.03,38.35%,2.87亿,2.72%,66.67,62.04亿,6.57亿,8.95%,64.01亿,8.51亿
2021,,,,,23.15,116.38%,2.79亿,19.46%,7.15,4.47亿,3.70亿,12.06%,5.11亿,6.32亿
2020,,,,,10.7,235.44%,2.34亿,541.43%,3.17,2.33亿,1.21亿,21.85%,2.27亿,2.01亿
2019,,,,,3.19,55.23%,3645.16万,692.54%,2.05,6023.19万,736.25万,11.43%,5128.96万,9353.26万
2018,,,,,2.05,-4.62%,459.93万,-31.39%,1.60,4961.43万,942.04万,1.57%,4012.16万,2626.59万
2017,,,,,2.15,-18.07%,670.36万,-16.57%,1.60,1355.43万,969.89万,2.91%,4290.69万,3066.49万
2016,,,,,2.63,83.90%,803.52万,217.74%,1.48,2850.80万,374.98万,2.32%,3705.62万,4970.91万
2015,,,,,1.43,5.74%,252.88万,-53.71%,1.61,1421.14万,820.49万,1.77%,2420.32万,2338.70万
2014,,,,,1.35,False,546.24万,False,2.33,542.23万,600.22万,4.04%,1167.44万,3651.97万
