报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,30.83,2.7551,11.19,2.0775,3.71,-10.97%,-2143.64万,-1026.51%,0.23,8627.83万,-18.15亿,-10.60%,-2401.45万,9.38亿
2025,33.943,2.7551,12.32,1.6382,20.72,-2.39%,-2.19亿,-14.07%,0.31,1.47亿,-17.94亿,-11.49%,1526.71万,9.26亿
2024,26.348,2.7647,9.53,1.2411,21.23,-29.92%,-1.92亿,63.08%,0.19,2.33亿,-15.75亿,-9.07%,5243.82万,8.73亿
2023,33.749,2.7663,12.2,1.1142,30.29,-23.56%,-5.19亿,-12.75%,0.95,5.90亿,-13.84亿,-17.16%,2.63亿,12.68亿
2022,22.169,2.1357,10.38,0.5595,39.62,18.96%,-4.60亿,-3392.16%,1.09,5594.97万,-8.64亿,-11.61%,2.33亿,16.84亿
2021,41.176,2.1214,19.41,1.2361,33.31,102.29%,1398.43万,101.88%,3.32,1.12亿,-4.04亿,0.43%,7.07亿,16.61亿
2020,28.872,2.1214,13.61,1.7541,16.46,-10.51%,-7.45亿,-2547.85%,3.27,6439.55万,-4.19亿,-45.22%,6.95亿,6.75亿
2019,26.793,2.1214,12.63,1.4561,18.4,-16.45%,3043.31万,-42.91%,6.83,2.69亿,3.42亿,1.63%,14.51亿,7.44亿
2018,29.445,2.1214,13.88,1.3372,22.02,6.88%,5331.09万,-55.13%,6.75,3.57亿,3.33亿,2.44%,14.35亿,7.55亿
2017,,,31.76,,20.61,161.83%,1.19亿,253.73%,12.06,3.73亿,3.04亿,5.96%,14.19亿,8.80亿
2016,,,29.06,,7.87,101.11%,3358.59万,145.19%,10.91,2.26亿,1.87亿,4.31%,12.87亿,4.46亿
2015,,,19.87,,3.91,0.42%,-7432.62万,-54.25%,7.95,3.01亿,1.54亿,-21.31%,7.95亿,1.03亿
2014,,,9.85,,3.9,2.64%,-4818.55万,-1496.62%,8.69,3.47亿,2.28亿,-12.59%,8.72亿,1.24亿
2013,,,8.33,,3.8,-28.00%,345.02万,-91.90%,9.19,4.03亿,2.79亿,1.03%,9.23亿,1.69亿
2012,,,13.18,,5.27,-51.55%,4259.93万,-77.30%,18.52,5.62亿,2.85亿,8.08%,9.26亿,1.37亿
2011,,,,,10.88,200.64%,1.88亿,429.24%,8.79,3444.76万,2.43亿,17.24%,3.30亿,1.27亿
2010,,,,,3.62,41.74%,3545.51万,30.90%,3.79,1580.39万,7401.08万,9.79%,1.42亿,4780.22万
