报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,106.995,2.5782,41.5,2.0097,13.31,-3.42%,1.34亿,87.78%,11.05,15.50亿,4.09亿,23.83%,36.11亿,4.19亿
2025,78.429,2.5782,30.42,1.6425,47.75,2.94%,2.26亿,34.38%,10.65,18.73亿,3.07亿,18.53%,33.93亿,4.65亿
2024,41.084,2.1112,19.46,0.8858,46.38,7.43%,1.68亿,45.20%,8.70,13.44亿,5.04亿,17.41%,37.90亿,3.96亿
2023,32.542,1.456,22.35,0.7536,43.18,27.62%,1.16亿,41.93%,12.78,5.86亿,4.02亿,16.45%,39.91亿,3.89亿
2022,24.259,1.12,21.66,0.7171,33.83,101.71%,8160.87万,259.14%,5.07,4.16亿,2.86亿,15.14%,28.29亿,4.34亿
2021,26.678,1.12,23.82,1.5908,16.77,-5.01%,-5128.26万,-678.03%,5.02,11.28亿,2.06亿,-3.07%,12.12亿,3.39亿
2020,11.76,1.12,10.5,0.6659,17.66,-6.96%,-659.14万,-143.14%,5.48,1.19亿,2.79亿,-0.37%,6.13亿,3.35亿
2019,12.533,1.12,11.19,0.6603,18.98,5.26%,1527.83万,160.80%,5.53,1.65亿,2.85亿,0.81%,6.20亿,3.71亿
2018,6.182,1.12,5.52,0.3429,18.03,5.73%,585.82万,-84.85%,5.39,8547.78万,2.71亿,0.32%,6.03亿,3.45亿
2017,,,8.0,,17.05,10.69%,3867.04万,-15.10%,7.62,1.70亿,2.77亿,2.27%,6.10亿,3.61亿
2016,,,18.68,,15.41,5.74%,4554.93万,-0.31%,7.31,1.21亿,2.54亿,2.96%,5.85亿,3.44亿
2015,,,,,14.57,5.70%,4569.07万,26.60%,5.56,6711.54万,2.10亿,3.14%,3.34亿,3.08亿
2014,,,,,13.78,6.85%,3609.19万,-32.26%,4.80,9053.49万,1.65亿,2.62%,2.88亿,3.17亿
2013,,,,,12.9,13.02%,5328.34万,12.87%,4.20,8000.36万,1.30亿,4.13%,2.52亿,3.20亿
2012,,,,,11.41,8.75%,4720.67万,8.59%,3.31,5754.65万,7828.76万,4.14%,1.99亿,2.86亿
2011,,,,,10.49,False,4347.41万,False,3.03,5595.24万,3722.73万,4.42%,1.52亿,1.88亿
