报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,55.353,5.1017,10.85,2.0809,6.65,63.35%,6144.73万,223.75%,0.75,2.13亿,-7.83亿,9.21%,5.56亿,5.94亿
2025,44.742,5.1017,8.77,1.9641,22.78,5.39%,-1.03亿,75.81%,0.63,1.54亿,-8.44亿,-4.53%,4.94亿,5.80亿
2024,25.253,5.1017,4.95,1.1686,21.61,2.81%,-4.27亿,6.28%,0.78,1.71亿,-7.41亿,-19.76%,5.67亿,5.21亿
2023,39.13,5.1017,7.67,1.8616,21.02,-28.37%,-4.55亿,-8921.09%,1.73,9297.04万,-3.14亿,-21.67%,10.53亿,7.55亿
2022,74.66,5.1172,14.59,2.5438,29.35,41.83%,516.24万,-92.26%,2.62,6.78亿,1.41亿,0.16%,15.17亿,13.43亿
2021,178.232,5.1172,34.83,8.6102,20.7,108.49%,6672.18万,12.46%,2.59,3.37亿,1.78亿,3.22%,13.38亿,8.48亿
2020,,,,,9.93,4.37%,5932.75万,-20.40%,2.16,1.15亿,1.16亿,5.97%,9.31亿,4.59亿
2019,,,,,9.51,23.24%,7453.33万,198.78%,2.05,1.85亿,9237.01万,7.84%,8.80亿,4.14亿
2018,,,,,7.72,302.31%,2494.62万,187.98%,2.61,1.77亿,2554.20万,3.23%,5.00亿,2.92亿
2017,,,,,1.92,97.83%,866.25万,356.14%,1.68,3117.71万,301.45万,4.52%,2.83亿,1.43亿
2016,,,,,0.96968,-11.09%,189.91万,193.57%,4.53,1.01亿,33.99万,1.96%,1.90亿,3076.76万
2015,,,,,1.09,29.45%,64.69万,114.18%,1.18,513.58万,-3611.71万,0.59%,2836.29万,1543.89万
2014,,,,,0.842503,False,-456.34万,False,0.39,99.11万,-3676.40万,-5.42%,771.60万,1868.80万
