报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,814.677,9.8213,82.95,5.2116,39.08,43.21%,2.60亿,901.70%,26.05,28.89亿,92.52亿,7.56%,273.58亿,19.65亿
2025,556.329,9.8222,56.64,4.0808,136.33,34.13%,1.43亿,125.62%,25.93,29.09亿,89.91亿,1.03%,272.16亿,22.80亿
2024,310.712,9.7128,31.99,3.057,101.64,-15.60%,-5.56亿,-122.02%,25.14,25.74亿,88.67亿,-6.49%,262.05亿,29.63亿
2023,534.047,9.7775,54.62,4.4349,120.42,-4.36%,25.27亿,-36.84%,27.49,38.36亿,109.46亿,22.01%,286.82亿,30.01亿
2022,1120.153,8.9241,125.52,8.8965,125.91,57.73%,40.00亿,47.20%,19.81,39.64亿,90.00亿,33.45%,188.54亿,24.63亿
2021,2133.485,8.9241,239.07,26.7287,79.82,86.37%,27.18亿,143.60%,15.44,18.39亿,52.88亿,36.17%,145.37亿,16.81亿
2020,1198.554,8.8657,135.19,27.984,42.83,35.56%,11.16亿,31.27%,12.42,37.15亿,27.47亿,27.45%,115.96亿,11.57亿
2019,386.98,8.0537,48.05,12.2462,31.6,28.57%,8.50亿,63.92%,5.65,10.12亿,17.45亿,29.61%,48.81亿,7.59亿
2018,130.077,4.7387,27.45,5.2941,24.57,16.23%,5.18亿,40.79%,8.08,3.14亿,10.94亿,27.68%,40.72亿,4.72亿
2017,,,28.33,,21.14,6.47%,3.68亿,122.64%,12.13,5.27亿,7.43亿,12.78%,34.79亿,3.31亿
2016,,,17.02,,11.46,1.30%,1.65亿,10.22%,11.75,6.40亿,3.98亿,14.43%,15.73亿,1.88亿
2015,,,,,11.31,-7.02%,1.50亿,17.40%,7.36,1.48亿,3.23亿,13.26%,7.39亿,1.69亿
2014,,,,,12.17,7.95%,1.28亿,2.39%,6.87,1.50亿,2.80亿,10.50%,6.89亿,1.80亿
2013,,,,,11.27,1.78%,1.25亿,5.01%,6.19,1.10亿,2.35亿,11.07%,6.22亿,1.86亿
2012,,,,,11.08,1.56%,1.19亿,35.42%,5.25,1.08亿,1.46亿,10.73%,5.27亿,1.50亿
2011,,,,,10.91,False,8778.61万,False,4.76,1.33亿,1.09亿,8.50%,4.78亿,1.43亿
