报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,160.557,8.6321,18.6,0.4413,272.89,-1.59%,7.49亿,-35.76%,13.04,106.59亿,93.14亿,1.67%,102.67亿,18.79亿
2024,195.776,8.6321,22.68,0.5102,383.74,15.70%,15.37亿,4.17%,13.08,125.46亿,91.79亿,3.14%,105.95亿,20.55亿
2023,154.342,8.6321,17.88,0.4653,331.67,10.19%,14.76亿,61.26%,11.99,120.31亿,82.33亿,3.21%,99.85亿,15.60亿
2022,106.347,8.6321,12.32,0.3533,301.0,-14.54%,9.15亿,59.37%,10.71,86.05亿,71.23亿,2.87%,92.41亿,21.29亿
2021,127.237,8.6321,14.74,0.3613,352.21,6.42%,5.74亿,4.26%,9.91,96.69亿,64.38亿,1.63%,85.55亿,19.75亿
2020,140.531,8.6321,16.28,0.4246,330.96,13.44%,5.51亿,272.57%,12.73,119.26亿,88.64亿,1.66%,109.86亿,20.87亿
2019,93.486,8.6321,10.83,0.3204,291.74,3.27%,1.48亿,60.96%,12.16,89.38亿,83.74亿,0.51%,104.97亿,19.47亿
2018,86.235,8.6321,9.99,0.3053,282.49,-9.88%,9183.33万,-86.71%,12.03,76.17亿,82.60亿,0.33%,103.84亿,25.22亿
2017,,,10.85,,313.46,17.69%,6.91亿,-47.58%,14.56,111.38亿,104.45亿,2.20%,125.72亿,23.39亿
2016,,,17.67,,266.34,8.59%,13.18亿,-40.68%,14.38,116.67亿,102.80亿,4.95%,124.09亿,19.34亿
2015,,,18.88,,245.28,-3.95%,22.22亿,5.42%,13.88,88.48亿,98.52亿,9.06%,119.81亿,17.31亿
2014,,,18.57,,255.37,22.25%,21.08亿,24.37%,12.28,89.70亿,84.67亿,8.25%,105.98亿,16.59亿
2013,,,15.18,,208.9,19.54%,16.95亿,11.73%,10.63,64.80亿,70.41亿,8.22%,91.74亿,17.46亿
2012,,,10.27,,174.75,0.10%,15.17亿,-18.92%,9.36,55.60亿,59.49亿,8.81%,81.89亿,11.95亿
2011,,,10.95,,174.57,10.71%,18.71亿,9.31%,8.47,53.85亿,51.78亿,10.89%,74.27亿,11.40亿
2010,,,14.66,,157.68,51.13%,17.12亿,62.06%,7.10,58.13亿,39.93亿,11.08%,62.43亿,14.36亿
