报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,1175.811,99.1409,11.86,0.7673,1149.27,3.58%,30.55亿,-14.66%,7.78,552.41亿,529.79亿,1.87%,788.00亿,184.17亿
2024,1288.832,99.1409,13.0,0.8069,1597.33,5.58%,73.21亿,-35.37%,7.72,643.37亿,528.46亿,3.82%,790.81亿,170.81亿
2023,1585.775,99.1729,15.99,1.0481,1512.98,24.78%,113.27亿,45.25%,7.25,650.39亿,496.18亿,6.28%,746.83亿,134.66亿
2022,1141.007,99.218,11.5,0.941,1212.53,15.32%,77.99亿,119.53%,6.34,538.10亿,413.80亿,6.39%,629.49亿,58.23亿
2021,825.035,76.3215,10.81,0.7847,1051.42,24.33%,35.52亿,6.87%,7.30,521.72亿,359.01亿,3.43%,558.66亿,68.53亿
2020,589.438,53.634,10.99,0.697,845.66,19.79%,33.24亿,225.60%,9.96,322.06亿,343.15亿,3.89%,534.80亿,59.68亿
2019,242.054,48.0265,5.04,0.3429,705.95,6.48%,-26.47亿,-488.81%,9.17,124.86亿,312.71亿,-3.75%,439.34亿,33.75亿
2018,158.487,48.0265,3.3,0.2391,662.98,-17.14%,6.81亿,-90.46%,9.63,99.81亿,337.07亿,1.09%,461.53亿,49.17亿
2017,,,6.0,,800.12,1.87%,71.37亿,-30.61%,9.91,226.32亿,351.84亿,9.01%,474.63亿,46.66亿
2016,,,6.79,,785.42,17.63%,102.85亿,3.34%,9.07,247.83亿,311.27亿,13.08%,433.53亿,73.04亿
2015,,,7.37,,667.72,26.19%,99.53亿,31.63%,7.37,180.35亿,238.99亿,14.86%,341.74亿,81.29亿
2014,,,7.05,,529.13,35.18%,75.61亿,124.46%,5.50,96.93亿,151.16亿,14.21%,254.55亿,65.72亿
2013,,,4.87,,391.42,30.61%,33.69亿,132.89%,4.03,45.36亿,85.37亿,9.01%,187.19亿,47.35亿
2012,,,2.81,,294.63,10.96%,14.46亿,49.43%,3.33,42.00亿,63.36亿,4.80%,153.91亿,49.11亿
2011,,,1.59,,265.52,-20.80%,9.68亿,-52.44%,3.05,48.73亿,52.38亿,3.49%,146.49亿,41.44亿
2010,,,2.2,,335.26,29.22%,20.35亿,81.58%,4.57,44.96亿,56.72亿,6.06%,107.59亿,26.43亿
