报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,38.826,1.4129,27.48,4.9272,5.91,-7.65%,6997.62万,-44.23%,19.95,15.36亿,5.81亿,12.50%,30.49亿,8.24亿
2024,31.614,1.4677,21.54,3.8043,8.31,-23.15%,1.42亿,-45.98%,19.25,19.43亿,5.82亿,17.10%,28.25亿,1.32亿
2023,29.33,1.049,27.96,2.7132,10.81,-26.48%,2.63亿,-15.64%,27.69,22.45亿,5.58亿,24.33%,29.04亿,1.84亿
2022,,,,,14.71,44.65%,3.12亿,145.09%,13.28,1.73亿,4.79亿,21.20%,6.96亿,1.44亿
2021,,,,,10.17,82.27%,1.27亿,144.08%,7.33,5426.38万,1.67亿,12.51%,3.84亿,1.53亿
2020,,,,,5.58,33.46%,5212.86万,7.40%,5.50,4666.00万,8408.36万,9.34%,2.89亿,9968.34万
2019,,,,,4.18,31.39%,4853.56万,84.96%,4.42,4284.72万,4975.38万,11.61%,2.23亿,6395.84万
2018,,,,,3.18,False,2624.06万,False,3.46,1280.53万,3046.11万,8.25%,1.64亿,5894.03万
2016,,,,,1.86,29.00%,1472.93万,177.11%,2.42,3818.07万,1325.64万,7.93%,9965.26万,5347.88万
2015,,,,,1.44,27.61%,531.53万,108.21%,1.59,1915.06万,5.16万,3.69%,6005.73万,3078.50万
2014,,,,,1.13,False,255.29万,False,0.84,1996.29万,-525.80万,2.26%,2674.20万,1039.98万
