报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,1749.582,114.9528,15.22,0.2798,4689.9,8.95%,81.01亿,17.28%,25.71,2497.57亿,1719.57亿,2.60%,3553.12亿,750.91亿
2024,2391.457,115.753,20.66,0.3811,6275.9,-15.73%,16.66亿,-88.19%,24.87,2602.56亿,1648.59亿,0.95%,3467.35亿,772.77亿
2023,1530.533,116.8346,13.1,0.2055,7447.05,0.09%,141.06亿,-12.48%,24.51,1903.24亿,1674.71亿,2.76%,3429.07亿,986.04亿
2022,1592.456,116.8346,13.63,0.214,7440.63,-4.59%,161.18亿,-34.30%,23.90,2003.87亿,1569.07亿,3.17%,3363.00亿,885.35亿
2021,2189.48,116.8346,18.74,0.2808,7798.46,5.08%,245.33亿,20.08%,23.43,1924.09亿,1487.59亿,4.47%,3287.71亿,566.36亿
2020,2510.776,116.8346,21.49,0.3383,7421.32,-12.00%,204.31亿,-20.20%,22.26,1973.66亿,1349.64亿,4.04%,3100.41亿,693.95亿
2019,2330.85,116.8346,19.95,0.2764,8433.24,-6.53%,256.03亿,-28.90%,21.37,1776.23亿,1252.81亿,4.27%,3008.40亿,543.99亿
2018,2476.894,116.8346,21.2,0.2745,9021.94,3.62%,360.09亿,4.65%,20.06,1503.33亿,1150.97亿,5.45%,2847.20亿,589.43亿
2017,,,24.14,,8706.39,15.10%,344.10亿,7.51%,19.29,1264.06亿,1046.95亿,5.49%,2721.06亿,500.42亿
2016,,,16.75,,7564.14,12.82%,320.06亿,7.42%,17.41,1075.10亿,956.65亿,5.89%,2352.73亿,370.40亿
2015,,,14.19,,6704.48,6.42%,297.94亿,6.51%,15.88,738.94亿,863.98亿,6.06%,2109.17亿,372.43亿
2014,,,13.59,,6300.01,11.35%,279.73亿,12.78%,14.30,881.28亿,760.86亿,6.10%,1849.99亿,387.66亿
2013,,,8.34,,5658.07,17.64%,248.04亿,19.53%,12.49,891.16亿,664.57亿,6.32%,1617.32亿,309.15亿
2012,,,9.95,,4809.8,10.62%,207.52亿,2.62%,11.10,608.89亿,519.79亿,7.01%,1450.06亿,249.51亿
2011,,,7.79,,4348.04,18.89%,202.22亿,23.38%,9.28,729.18亿,392.21亿,8.08%,1331.16亿,292.57亿
2010,,,8.0,,3657.24,124.42%,163.90亿,148.63%,7.16,727.54亿,241.76亿,7.31%,1135.13亿,238.70亿
