报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,46.788,9.3951,4.98,1.4346,24.46,44.37%,-865.80万,-61.56%,0.91,13.45亿,-14.78亿,-0.82%,8.87亿,3.74亿
2024,47.915,9.3951,5.1,1.7519,27.35,27.43%,839.20万,104.94%,0.91,10.75亿,-14.69亿,0.40%,9.05亿,2.29亿
2023,48.855,9.3951,5.2,2.2766,21.46,44.25%,-1.70亿,29.12%,0.90,8.57亿,-14.78亿,-7.98%,8.95亿,2.32亿
2022,50.16,7.3333,6.84,3.371,14.88,-16.44%,-2.40亿,9.27%,0.04,5.80亿,-13.08亿,-17.39%,7757.45万,1.83亿
2021,29.553,7.3333,4.03,1.6593,17.81,-45.38%,-2.64亿,-365.30%,0.36,4.06亿,-10.68亿,-15.90%,3.30亿,1.27亿
2020,29.993,7.3333,4.09,0.92,32.6,-3.44%,9958.24万,196.19%,0.72,14.79亿,-8.04亿,3.10%,6.09亿,8731.99万
2019,39.306,7.3333,5.36,1.1643,33.76,7.28%,3362.06万,103.76%,0.58,11.95亿,-9.04亿,1.42%,5.06亿,1.44亿
2018,27.133,7.3333,3.7,0.8622,31.47,-42.25%,-8.93亿,-288.15%,0.53,10.68亿,-9.37亿,-27.83%,4.54亿,1.61亿
2017,,,8.32,,54.49,14.54%,-2.30亿,-548.20%,1.57,12.53亿,-4386.16万,-5.08%,11.40亿,1.22亿
2016,,,6.65,,47.57,18.28%,5135.07万,27.62%,1.90,14.16亿,1.84亿,0.98%,14.72亿,2.48亿
2015,,,9.53,,40.22,-16.82%,4023.66万,70.95%,1.84,13.29亿,1.52亿,0.27%,14.37亿,3.38亿
2014,,,5.71,,48.35,36.63%,2353.75万,167.78%,1.78,13.81亿,1.18亿,0.97%,14.27亿,3.73亿
2013,,,3.94,,35.39,-7.87%,-3472.80万,-136.50%,1.74,12.46亿,9447.04万,-1.11%,12.64亿,4.62亿
2012,,,4.43,,38.41,2.81%,9515.52万,-3.04%,1.88,17.90亿,1.71亿,2.58%,13.83亿,3.10亿
2011,,,3.33,,37.36,18.51%,9813.89万,33.82%,3.60,14.87亿,1.21亿,2.84%,13.29亿,4.19亿
2010,,,5.5,,31.53,43.94%,7333.57万,201.74%,2.39,7.86亿,3915.05万,2.43%,7.88亿,3.53亿
