报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,253.896,28.5919,8.88,10.7583,5.9,-5.00%,2410.03万,-50.98%,4.30,253.66亿,9.41亿,648.06%,123.15亿,3302.92万
2025,316.226,28.5919,11.06,13.0672,24.2,10.37%,4.64亿,325.15%,4.29,206.62亿,9.18亿,154.19%,122.73亿,1108.16万
2024,205.862,28.5919,7.2,9.3915,21.92,-5.56%,1.09亿,-8.59%,4.14,179.21亿,5.70亿,24.17%,118.43亿,2906.17万
2023,213.581,28.5919,7.47,9.2021,23.21,-33.98%,1.19亿,136.60%,4.15,140.53亿,6.48亿,20.19%,119.00亿,1259.01万
2022,212.98,28.5496,7.46,6.0575,35.16,-23.08%,-3.26亿,-167.17%,4.15,173.52亿,7.92亿,-18.55%,118.83亿,1590.54万
2021,279.786,28.5496,9.8,6.1209,45.71,73.38%,4.86亿,36.33%,4.40,181.01亿,15.41亿,19.14%,125.91亿,1859.76万
2020,376.82,26.8199,14.05,14.2897,26.37,35.65%,3.56亿,9.96%,3.95,185.63亿,15.80亿,48.86%,106.38亿,1756.72万
2019,34.103,3.6126,9.44,1.7543,19.44,53.47%,3.24亿,2040.71%,2.36,169.60亿,13.69亿,3.93%,93.10亿,1.98亿
2018,12.933,3.6126,3.58,4.3254,2.99,34.52%,1513.66万,-27.72%,2.06,1.66亿,7944.02万,5.97%,7.75亿,2.10亿
2017,,,5.93,,2.23,-12.46%,2094.13万,36.18%,2.04,2.39亿,7080.63万,9.46%,7.64亿,2.74亿
2016,,,12.33,,2.54,-3.92%,1537.73万,5.49%,2.01,3.45亿,5528.39万,6.52%,7.57亿,3.38亿
2015,,,10.6,,2.65,-39.88%,1457.72万,25.90%,1.99,1.89亿,4460.31万,6.61%,7.49亿,4.32亿
2014,,,5.97,,4.4,-20.37%,1157.83万,-65.07%,1.97,5750.11万,3363.85万,1.28%,7.40亿,4.68亿
2013,,,4.54,,5.53,70.81%,3315.08万,35.34%,1.95,1.37亿,3217.56万,6.44%,7.36亿,6.15亿
2012,,,5.23,,3.24,11.63%,2449.47万,19.54%,1.87,2.74亿,-97.52万,5.06%,7.04亿,6.41亿
2011,,,4.81,,2.9,-36.57%,2049.04万,49.55%,1.78,8101.75万,-2285.87万,4.46%,6.76亿,6.02亿
2010,,,10.2,,4.57,34.23%,1370.11万,116.36%,1.71,1.39亿,-4224.69万,3.19%,6.66亿,4.56亿
