报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,194.702,46.8034,4.16,15.68,14.19%,4.32亿,51.73%,2.56,12.4172,45.0704,1.625,PE；PB,50.38亿,47.93亿,27.70%,121.40亿,3.63亿,0.027000000000000003,,中国长江航运集团有限公司
2026-03-31,194.702,46.8034,4.16,15.68,14.19%,4.32亿,51.73%,2.56,3.1043,45.0704,1.625,PE；PB,50.38亿,47.93亿,27.70%,121.40亿,3.63亿,0.027000000000000003,,中国长江航运集团有限公司
2025,144.056,48.0186,3.0,58.2,-10.13%,13.11亿,-31.73%,2.49,2.4752,10.9329,1.2048,PE；PB,45.65亿,43.61亿,22.74%,117.92亿,3.45亿,,,中国长江航运集团有限公司
2024,150.921,48.5278,3.11,64.75,4.50%,19.21亿,23.38%,2.25,2.3308,7.7847,1.3822,PE；PB,43.91亿,18.30亿,29.89%,109.77亿,3.27亿,,,中国长江航运集团有限公司
2023,135.393,48.5278,2.79,61.97,-1.08%,15.57亿,8.55%,1.86,2.1848,8.6943,1.5,PE；PB,30.71亿,-9085.48万,25.31%,91.49亿,3.36亿,,,中国长江航运集团有限公司
2022,190.229,48.5278,3.92,62.64,62.20%,14.34亿,383.85%,1.52,3.0369,13.2612,2.5789,PE；PB,20.93亿,-16.49亿,23.09%,75.33亿,3.50亿,,,中国长江航运集团有限公司
2021,98.842,49.4212,2.0,38.62,-4.20%,2.96亿,-78.68%,1.19,2.5593,33.3333,1.6807,PE；PB,11.86亿,-30.82亿,7.91%,59.01亿,2.94亿,,,中国长江航运集团有限公司
2020,125.585,50.234,2.5,40.32,-0.18%,13.90亿,58.45%,1.16,3.1147,8.9286,2.1552,PE；PB,16.02亿,-33.75亿,34.73%,58.47亿,2.06亿,,,中国长江航运集团有限公司
2019,140.655,50.234,2.8,40.39,19.55%,8.77亿,143.56%,0.93,3.4824,16.4706,3.0108,PE；PB,8.18亿,-47.65亿,21.96%,47.87亿,2.13亿,,,中国长江航运集团有限公司
2018,,,,33.78,-9.41%,3.60亿,-12.24%,0.75,,,,PE；PB,7.26亿,-56.43亿,10.78%,38.78亿,1.72亿,,,中国长江航运集团有限公司
2017,,,,37.29,-35.49%,4.11亿,-26.65%,0.67,,,,PE；PB,4.74亿,-60.03亿,11.14%,34.53亿,1.15亿,,,中国长江航运集团有限公司
2016,,,,57.81,5.51%,5.60亿,-10.82%,0.6,,,,PE；PB,6.36亿,-64.13亿,9.84%,31.00亿,1.14亿,,,中国长江航运集团有限公司
2015,,,,54.79,5.33%,6.28亿,249.04%,0.48,,,,PE；PB,5.70亿,-69.73亿,11.56%,24.90亿,8642.74万,,,中国长江航运集团有限公司
2014,,,,52.02,-28.80%,-4.21亿,92.89%,0.34,,,,PE；PB,6.69亿,-76.01亿,-8.01%,17.95亿,1.45亿,,,中国长江航运集团有限公司
2013,,,,73.07,10.22%,-59.22亿,-378.00%,-0.62,,,,PE；PB,6.25亿,-71.80亿,-81.00%,-20.03亿,3.73亿,,,中国长江航运集团有限公司
2012,,,,66.29,30.28%,-12.39亿,-64.26%,1.11,,,,PE；PB,11.18亿,-12.58亿,-18.68%,38.59亿,4.05亿,,,中国长江航运集团有限公司
2011,,,,50.88,18.78%,-7.54亿,-3955.84%,1.47,,,,PE；PB,10.33亿,-1911.29万,-14.73%,50.70亿,4.05亿,0.01,,中国长江航运集团有限公司
2010,,,,42.84,27.54%,-1859.47万,-538.84%,2.68,,,,PE；PB,13.06亿,9.24亿,-0.57%,43.56亿,2.81亿,,,中国长江航运集团有限公司
