报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,32.512,0.9867,32.95,3.175,2.56,-5.90%,1648.30万,6.87%,12.21,2.71亿,4.21亿,5.74%,12.03亿,4213.47万
2025,33.094,0.9867,33.54,3.125,10.59,-12.45%,-3602.23万,-158.19%,12.05,5.62亿,4.04亿,-3.75%,11.88亿,4076.29万
2024,38.136,0.9867,38.65,3.1543,12.09,13.25%,6190.88万,-23.55%,12.54,4.02亿,4.50亿,5.00%,12.38亿,4032.75万
2023,37.504,0.9867,38.01,3.5116,10.68,16.70%,8098.20万,3.53%,12.54,3.82亿,4.32亿,7.43%,12.37亿,4425.91万
2022,,,,,9.15,1.81%,7822.39万,9.42%,8.01,2.67亿,3.56亿,8.61%,5.94亿,2220.23万
2021,,,,,8.99,-11.70%,7148.74万,-7.29%,6.96,7952.20万,2.81亿,7.96%,5.15亿,1477.72万
2020,,,,,10.18,21.64%,7710.68万,51.92%,5.99,1.91亿,2.13亿,7.57%,4.43亿,353.22万
2019,,,,,8.37,122.71%,5075.56万,30.05%,5.08,9628.05万,1.51亿,6.02%,3.76亿,773.42万
2018,,,,,3.76,9.37%,3902.83万,-4.07%,4.52,3818.76万,1.12亿,10.39%,3.35亿,397.83万
2017,,,,,3.44,-34.44%,4068.25万,15.34%,3.27,7447.29万,7636.95万,11.84%,2.15亿,521.97万
2016,,,,,5.24,107.61%,3527.21万,71.70%,2.76,7381.32万,4665.56万,6.73%,1.82亿,63.46万
2015,,,,,2.52,22.94%,2054.31万,3.56%,2.28,3456.56万,1805.16万,8.00%,1.51亿,152.81万
2014,,,,,2.05,44.41%,1983.72万,-18.67%,2.11,2118.53万,869.47万,12.55%,1.40亿,False
2013,,,,,1.42,False,2439.18万,False,4.67,2847.01万,2758.00万,21.72%,1.27亿,False
