报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,1455.543,16.3434,89.06,19.7764,18.4,53.55%,5.82亿,35.35%,8.74,59.68亿,74.22亿,31.84%,164.97亿,3872.46万
2025,862.932,16.3434,52.8,15.2085,56.74,29.99%,50.50亿,182.07%,8.36,33.53亿,68.39亿,88.99%,158.64亿,4358.98万
2024,885.701,17.2148,51.45,20.291,43.65,0.32%,17.90亿,1.62%,5.79,48.26亿,26.51亿,41.67%,115.50亿,17.70亿
2023,424.811,17.2058,24.69,9.7635,43.51,60.27%,17.62亿,47.03%,4.95,23.16亿,17.67亿,40.40%,85.46亿,7.70亿
2022,184.923,8.2042,22.54,6.8112,27.15,32.61%,11.98亿,65.98%,3.58,13.96亿,8.59亿,44.09%,29.64亿,153.32万
2021,22.3,1.0,22.3,1.0894,20.47,50.52%,7.22亿,417.67%,4.79,15.94亿,6.04亿,-1.87%,25.87亿,False
2020,18.91,1.0,18.91,4.1198,4.59,-28.21%,-2.27亿,-1795.27%,5.09,2345.35万,-1.27亿,-52.02%,4.85亿,5.88亿
2019,7.89,1.0,7.89,1.2328,6.4,10.44%,1340.56万,105.55%,7.39,1423.26万,1.03亿,1.22%,7.27亿,5.87亿
2018,6.59,1.0,6.59,1.1362,5.8,-16.52%,-2.41亿,-2857.37%,7.27,4318.57万,8992.46万,-44.76%,7.21亿,4.94亿
2017,,,11.15,,6.94,20.56%,875.46万,20.78%,9.74,7696.60万,3.33亿,1.44%,9.91亿,4.40亿
2016,,,22.38,,5.76,6.51%,724.84万,-85.52%,9.67,1.24亿,3.26亿,-0.10%,9.82亿,3.09亿
2015,,,33.9,,5.41,-7.05%,5006.53万,-44.88%,9.70,1.96亿,3.29亿,9.26%,9.88亿,2.31亿
2014,,,,,5.82,24.61%,9083.64万,3.71%,6.65,1.15亿,2.80亿,15.62%,4.99亿,2.20亿
2013,,,,,4.67,25.95%,8758.69万,21.65%,5.44,1.42亿,1.94亿,18.77%,4.08亿,2.17亿
2012,,,,,3.71,11.52%,7200.09万,28.18%,4.27,7813.18万,1.12亿,19.43%,3.21亿,1.57亿
2011,,,,,3.32,False,5617.28万,False,3.42,6484.80万,5328.59万,16.90%,2.57亿,1.16亿
