报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,47.41,4.648,10.2,8.406,1.41,-20.29%,-3071.40万,-34.81%,2.71,2.47亿,-16.87亿,-21.76%,12.61亿,1.83亿
2025,45.179,4.648,9.72,6.1889,7.3,-7.36%,-1.71亿,-762.57%,2.78,3.59亿,-16.56亿,-23.49%,12.92亿,1.85亿
2024,51.779,4.648,11.14,6.5709,7.88,9.02%,2587.01万,247.18%,3.15,3.71亿,-14.85亿,2.75%,14.64亿,1.33亿
2023,46.805,4.648,10.07,6.4737,7.23,-4.50%,745.15万,102.27%,3.11,8.52亿,-15.10亿,1.33%,14.66亿,8950.45万
2022,33.431,3.5793,9.34,4.4162,7.57,-21.81%,-3.28亿,40.13%,1.58,1.71亿,-15.18亿,-44.86%,5.81亿,1.55亿
2021,39.342,3.701,10.63,4.0643,9.68,-3.84%,-5.47亿,40.09%,2.57,2.58亿,-11.90亿,-56.01%,9.26亿,1.29亿
2020,51.47,4.2154,12.21,5.1163,10.06,-27.17%,-9.13亿,-848.40%,3.51,3.27亿,-6.44亿,-90.57%,15.15亿,1.19亿
2019,32.828,2.8106,11.68,2.3754,13.82,106.66%,1.22亿,195.08%,8.54,6.20亿,3.12亿,8.91%,24.01亿,7610.04万
2018,9.522,1.025,9.29,1.4233,6.69,-31.29%,4135.35万,-48.55%,4.47,1.25亿,2.08亿,6.18%,4.58亿,1.31亿
2017,,,13.97,,9.73,168.26%,8036.84万,126.55%,4.17,2.72亿,1.80亿,8.26%,4.27亿,1.72亿
2016,,,,,3.63,30.68%,3547.44万,36.47%,3.48,1.80亿,1.07亿,9.78%,2.68亿,4287.00万
2015,,,,,2.78,11.48%,2599.48万,58.03%,3.02,9513.70万,7551.00万,9.36%,2.32亿,1123.35万
2014,,,,,2.49,-18.52%,1644.94万,-54.95%,2.68,9314.86万,5211.47万,6.61%,2.06亿,2080.31万
2013,,,,,3.06,9.91%,3651.09万,50.95%,2.47,1.17亿,3725.48万,11.95%,1.90亿,7067.61万
2012,,,,,2.78,False,2418.75万,False,2.00,8726.68万,426.46万,8.70%,1.53亿,4431.76万
