报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,108.495,3.7412,29.0,3.3118,8.19,33.16%,5673.36万,16.14%,7.26,6.00亿,9.99亿,6.93%,27.16亿,8.36亿
2025,111.899,3.7412,29.91,3.3087,33.82,23.27%,2.46亿,34.09%,7.08,6.41亿,9.46亿,7.28%,26.48亿,8.04亿
2024,70.933,3.7412,18.96,2.586,27.43,27.90%,1.84亿,494.92%,6.43,5.95亿,7.80亿,7.07%,24.07亿,5.80亿
2023,53.856,3.3555,16.05,2.5108,21.45,16.19%,3085.49万,-78.60%,5.15,8.05亿,6.47亿,2.21%,19.99亿,6.01亿
2022,49.742,3.3838,14.7,2.6946,18.46,-10.46%,1.44亿,-40.59%,5.32,3.11亿,6.21亿,8.16%,18.99亿,7.20亿
2021,66.259,2.2476,29.48,3.2133,20.62,40.11%,2.43亿,91.44%,7.28,2.37亿,5.35亿,11.77%,16.36亿,6.68亿
2020,24.689,2.1012,11.75,1.6784,14.71,19.53%,1.27亿,22.56%,6.10,2.24亿,3.74亿,8.61%,12.82亿,3.71亿
2019,17.441,1.1429,15.26,1.4168,12.31,23.39%,1.03亿,5.45%,10.42,1.57亿,3.01亿,8.40%,11.91亿,2.57亿
2018,,,,,9.98,29.57%,9807.21万,41.50%,7.17,3621.78万,2.08亿,9.83%,6.14亿,2.58亿
2017,,,,,7.7,32.48%,6930.78万,38.63%,6.02,760.55万,1.19亿,9.00%,5.16亿,2.36亿
2016,,,,,5.81,42.54%,4999.41万,0.12%,3.32,3043.64万,5710.53万,8.66%,2.33亿,1.42亿
2015,,,,,4.08,False,4993.57万,False,2.43,197.55万,1228.83万,12.28%,1.77亿,1.14亿
