报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,59.657,8.1056,7.36,2.3487,6.35,28.02%,939.15万,90.73%,4.70,7.98亿,10.08亿,2.87%,40.92亿,10.75亿
2025,62.575,8.1056,7.72,2.2444,27.88,17.34%,7532.04万,55.18%,4.69,7.48亿,9.99亿,4.44%,40.76亿,9.41亿
2024,51.471,8.1056,6.35,2.1663,23.76,8.52%,4853.63万,151.95%,4.79,7.38亿,10.86亿,4.58%,41.43亿,7.06亿
2023,46.949,6.4847,7.24,2.1438,21.9,-3.82%,1926.39万,175.05%,4.63,7.35亿,11.38亿,2.45%,34.28亿,7.24亿
2022,40.884,6.552,6.24,1.7955,22.77,-13.95%,-2566.81万,-117.60%,4.78,9.22亿,12.32亿,-0.07%,35.72亿,8.39亿
2021,56.852,6.6572,8.54,2.1486,26.46,10.42%,1.46亿,-21.22%,5.11,9.01亿,14.01亿,6.83%,38.61亿,9.99亿
2020,55.255,6.6572,8.3,2.3061,23.96,-2.24%,1.85亿,-42.59%,5.17,9.17亿,14.46亿,10.12%,39.10亿,6.61亿
2019,69.633,6.6571,10.46,2.841,24.51,-7.00%,3.22亿,-15.25%,5.10,15.71亿,14.23亿,15.77%,38.68亿,6.82亿
2018,86.875,6.6571,13.05,3.297,26.35,41.64%,3.80亿,32.82%,4.80,8.51亿,12.72亿,15.75%,34.79亿,5.41亿
2017,,,9.35,,18.6,13.79%,2.86亿,26.11%,4.08,7.07亿,10.57亿,18.75%,28.83亿,4.61亿
2016,,,10.27,,16.35,35.03%,2.27亿,54.22%,3.81,5.56亿,9.19亿,17.87%,26.67亿,4.13亿
2015,,,15.12,,12.11,22.01%,1.47亿,-51.94%,3.18,7.63亿,8.13亿,16.63%,21.04亿,2.75亿
2014,,,8.97,,9.92,15.96%,3.06亿,34.97%,3.04,5.22亿,7.46亿,33.69%,20.00亿,1.85亿
2013,,,8.88,,8.56,13.15%,2.27亿,10.60%,2.63,4.32亿,5.23亿,27.54%,16.50亿,1.84亿
2012,,,6.48,,7.56,14.80%,2.05亿,25.26%,4.70,5.28亿,3.87亿,27.43%,14.37亿,8371.31万
2011,,,7.44,,6.59,36.40%,1.64亿,46.99%,4.22,6.77亿,2.71亿,25.14%,12.91亿,7312.57万
2010,,,9.23,,4.83,53.39%,1.11亿,30.27%,7.64,8.06亿,1.76亿,23.62%,11.71亿,5597.27万
