报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,29.713,1.5121,19.65,3.3765,2.2,10.32%,3943.04万,23.08%,4.48,1.67亿,2.33亿,17.90%,6.77亿,2.05亿
2025,33.75,1.5121,22.32,3.8136,8.85,15.94%,1.08亿,17.17%,4.23,2.01亿,1.93亿,12.23%,6.40亿,1.79亿
2024,22.62,1.5346,14.74,2.9646,7.63,18.50%,9236.44万,66.00%,4.11,2.87亿,1.68亿,12.10%,6.30亿,1.44亿
2023,20.007,1.5343,13.04,3.1067,6.44,8.17%,5564.16万,51.91%,4.01,2.54亿,1.35亿,8.64%,6.16亿,1.19亿
2022,14.492,1.3828,10.48,2.4356,5.95,9.92%,3662.71万,40.87%,2.99,2.27亿,1.20亿,6.16%,4.45亿,1.47亿
2021,13.833,1.3819,10.01,2.5522,5.42,28.95%,2600.09万,14.48%,2.82,1.60亿,1.08亿,4.79%,3.90亿,1.36亿
2020,9.622,0.9889,9.73,2.291,4.2,1.14%,2271.13万,-14.27%,3.97,1.49亿,1.13亿,5.40%,3.93亿,8428.11万
2019,12.643,0.9816,12.88,3.0465,4.15,2.43%,2649.08万,-16.79%,3.98,1.77亿,1.11亿,6.37%,3.91亿,8226.46万
2018,11.674,0.6544,17.84,2.8754,4.06,7.65%,3183.80万,-28.48%,5.88,1.53亿,1.07亿,7.83%,3.86亿,7037.81万
2017,,,,,3.77,11.02%,4451.86万,7.45%,3.31,2999.74万,9145.76万,11.82%,1.63亿,5780.53万
2016,,,,,3.39,8.74%,4143.37万,18.87%,2.66,1749.50万,6366.02万,12.22%,1.31亿,4158.22万
2015,,,,,3.12,12.05%,3485.56万,28.90%,2.00,3443.58万,3564.05万,11.15%,9804.81万,5179.66万
2014,,,,,2.79,11.80%,2704.16万,-11.00%,1.68,2081.19万,2365.91万,9.68%,8217.82万,4801.76万
2013,,,,,2.49,False,3038.23万,False,1.01,1462.92万,2869.67万,12.22%,4865.58万,3957.93万
