报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,113.906,1.0452,108.98,10.6654,2.67,23.55%,4100.24万,-5.30%,12.15,8.79亿,4.70亿,15.34%,12.70亿,3.73亿
2025,135.677,1.0452,129.81,14.3119,9.48,-7.22%,1.59亿,-9.28%,11.76,8.19亿,4.30亿,16.79%,12.29亿,3.20亿
2024,90.816,0.7015,129.46,8.8861,10.22,25.68%,1.75亿,37.54%,18.49,9.99亿,5.14亿,17.17%,12.97亿,2.58亿
2023,,,,,8.13,40.18%,1.28亿,48.99%,9.40,3.48亿,3.47亿,15.69%,4.95亿,1.88亿
2022,,,,,5.8,37.53%,8562.61万,44.65%,6.98,2.41亿,2.21亿,14.76%,3.67亿,1.61亿
2021,,,,,4.22,59.05%,5919.64万,117.68%,4.59,1.07亿,1.44亿,14.03%,2.29亿,1.07亿
2020,,,,,2.65,-3.64%,2719.42万,7.99%,3.41,7888.22万,9037.54万,10.25%,1.70亿,7869.68万
2019,,,,,2.75,-9.06%,2518.27万,182.74%,2.89,5080.21万,6723.32万,9.15%,1.45亿,8226.96万
2018,,,,,3.03,-7.33%,890.66万,-47.20%,2.40,6148.64万,4486.71万,2.94%,1.20亿,7983.20万
2017,,,,,3.27,40.45%,1686.75万,2.33%,2.22,3248.50万,3682.43万,5.17%,1.11亿,7009.32万
2016,,,,,2.33,64.33%,1648.31万,44.14%,1.89,2429.23万,2237.55万,7.09%,9447.29万,6211.97万
2015,,,,,1.41,66.34%,1143.53万,128.39%,1.72,3227.84万,1532.25万,8.08%,8598.98万,3479.57万
2014,,,,,0.850621,21.17%,500.68万,-38.62%,1.21,3251.17万,493.08万,5.89%,5455.46万,2148.10万
2013,,,,,0.702027,14.76%,815.77万,-17.70%,1.24,2922.26万,815.03万,11.62%,4954.78万,1483.82万
2012,,,,,0.611735,False,991.19万,False,1.36,3180.95万,1028.78万,16.20%,4089.01万,486.03万
