报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,226.99,6.7018,33.87,4.3686,12.99,18.78%,1.95亿,-2.43%,5.75,19.01亿,19.39亿,14.12%,38.56亿,16.81亿
2025,246.626,6.7018,36.8,5.103,48.33,22.90%,9.36亿,46.02%,5.49,16.82亿,17.54亿,18.43%,36.90亿,16.68亿
2024,115.229,4.5188,25.5,2.9305,39.32,20.95%,6.41亿,257.59%,7.45,18.29亿,14.77亿,14.25%,34.23亿,11.51亿
2023,65.883,4.5187,14.58,2.0265,32.51,43.50%,1.79亿,75.66%,6.69,14.91亿,12.02亿,4.30%,31.57亿,11.19亿
2022,89.651,4.5187,19.84,3.9564,22.66,0.53%,1.02亿,-76.74%,6.32,14.46亿,10.25亿,3.60%,30.28亿,11.42亿
2021,234.629,4.5095,52.03,10.4094,22.54,42.84%,4.39亿,1.31%,6.34,9.54亿,9.81亿,19.47%,28.59亿,9.67亿
2020,199.575,4.5,44.35,12.6473,15.78,31.94%,4.33亿,32.44%,5.63,14.75亿,8.15亿,27.45%,25.33亿,4.43亿
2019,,,,,11.96,32.83%,3.27亿,-2.62%,2.91,3.46亿,5.95亿,27.34%,11.65亿,3.56亿
2018,,,,,9.0,24.75%,3.36亿,267.52%,2.59,4.28亿,5.03亿,37.30%,10.34亿,2.77亿
2017,,,,,7.22,23.43%,9136.40万,223.16%,1.75,2.87亿,1.94亿,12.66%,7.01亿,1.39亿
2016,,,,,5.85,False,-7418.32万,False,1.51,2.66亿,1.03亿,-12.69%,6.05亿,1.30亿
2014,,,,,3.72,30.75%,1.13亿,30.67%,2.07,1.93亿,7503.65万,30.61%,3.11亿,5008.26万
2013,,,,,2.85,60.95%,8681.13万,52.63%,15.44,1.32亿,7514.77万,30.46%,1.95亿,5046.14万
2012,,,,,1.77,False,5687.61万,False,122.03,4180.82万,3800.92万,32.08%,7119.44万,3658.89万
