报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,33.999,2.1949,15.49,3.1135,2.73,3.76%,2775.35万,-46.69%,5.82,4.68亿,7.60亿,10.17%,12.76亿,3.54亿
2025,35.952,2.1949,16.38,3.2273,11.14,-4.10%,1.39亿,-30.49%,5.70,6.30亿,7.32亿,12.51%,12.51亿,2.61亿
2024,41.44,2.1949,18.88,3.5663,11.62,7.04%,2.00亿,33.12%,5.40,6.31亿,6.75亿,17.25%,11.86亿,1.89亿
2023,38.257,2.1949,17.43,3.526,10.85,11.82%,1.51亿,37.50%,4.75,5.12亿,5.39亿,13.87%,10.42亿,1.81亿
2022,22.081,2.1949,10.06,2.274,9.71,-3.30%,1.10亿,21.26%,4.21,3.66亿,4.36亿,11.27%,9.24亿,2.10亿
2021,21.912,2.1956,9.98,2.1825,10.04,27.32%,9031.66万,27.83%,3.78,2.70亿,3.64亿,9.00%,8.30亿,2.42亿
2020,26.098,2.1968,11.88,3.3119,7.88,23.95%,7065.35万,126.21%,3.42,3.46亿,3.05亿,8.96%,7.52亿,2.00亿
2019,25.408,2.2094,11.5,3.995,6.36,4.30%,3123.41万,686.90%,3.09,3.28亿,2.51亿,4.91%,6.83亿,1.33亿
2018,14.494,2.16,6.71,2.3761,6.1,16.77%,396.93万,-80.59%,3.00,2.75亿,2.24亿,0.65%,6.48亿,1.42亿
2017,,,10.54,,5.22,-0.85%,2045.10万,-68.17%,3.01,2.44亿,2.27亿,3.92%,6.51亿,1.29亿
2016,,,10.03,,5.27,6.70%,6424.41万,6.60%,5.99,4.52亿,2.25亿,12.20%,6.47亿,8931.27万
2015,,,,,4.94,25.08%,6026.71万,46.69%,3.72,1.90亿,1.88亿,12.21%,3.02亿,8275.98万
2014,,,,,3.95,-5.85%,4108.53万,-34.77%,2.98,1.36亿,1.34亿,10.41%,2.41亿,1.01亿
2013,,,,,4.19,18.44%,6298.25万,11.48%,2.47,1.16亿,9671.56万,15.03%,2.00亿,9120.97万
2012,,,,,3.54,43.82%,5649.58万,26.05%,1.69,8077.58万,4008.32万,15.96%,1.37亿,6978.09万
2011,,,,,2.46,False,4481.95万,False,4.30,7346.62万,5913.66万,18.21%,9076.76万,4884.56万
