报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,4055.368,18.3161,221.41,131.38,52.72%,11.10亿,143.47%,12.36,30.8675,362.9672,17.9134,PS；PE,90.92亿,116.48亿,8.56%,228.93亿,97.45亿,,,袁永刚
2026-03-31,4055.368,18.3161,221.41,131.38,52.72%,11.10亿,143.47%,12.36,7.7169,362.9672,17.9134,PS；PE,90.92亿,116.48亿,8.56%,228.93亿,97.45亿,,,袁永刚
2025,1444.053,17.0591,84.65,401.25,9.12%,13.86亿,27.67%,11.72,3.5989,107.1519,7.2227,PS；PE,78.52亿,105.38亿,3.47%,217.02亿,89.29亿,0.06999999999999999,,袁永刚
2024,498.085,17.0987,29.13,367.7,9.27%,10.86亿,-44.74%,11.04,1.3546,45.5156,2.6386,PS；PE,72.50亿,92.88亿,2.95%,188.86亿,61.53亿,0.25,,袁永刚
2023,305.041,17.0987,17.84,336.51,6.56%,19.65亿,-17.05%,10.61,0.9065,15.513,1.6814,PS；PE,73.36亿,90.25亿,5.84%,181.90亿,62.94亿,0.11000000000000001,,袁永刚
2022,413.276,17.0987,24.17,315.8,-0.67%,23.68亿,27.16%,9.57,1.3087,17.3885,2.5256,PS；PE,77.07亿,72.97亿,7.50%,164.26亿,61.66亿,0.20035799999999998,,袁永刚
2021,449.012,17.0987,26.26,317.93,13.17%,18.62亿,21.72%,8.52,1.4123,24.0917,3.0822,PS；PE,59.00亿,52.76亿,5.85%,146.70亿,64.52亿,0.1,,袁永刚
2020,402.767,16.0657,25.07,280.93,19.28%,15.30亿,117.76%,7.64,1.4337,26.957,3.2814,PS；PE,64.16亿,35.99亿,5.47%,131.75亿,59.77亿,0.05,,袁永刚
2019,358.104,16.0657,22.29,235.53,18.80%,7.03亿,-13.37%,5.38,1.5204,50.6591,4.1431,PS；PE,40.87亿,21.69亿,3.00%,86.97亿,45.56亿,0.05500000000000001,,袁永刚
2018,116.102,10.7105,10.84,198.25,28.82%,8.11亿,54.14%,5.24,0.5856,21.68,2.0687,PS；PE,31.50亿,15.65亿,4.09%,84.36亿,39.90亿,0.05,,袁永刚
2017,,,18.18,153.9,83.14%,5.26亿,264.88%,7.26,,50.5,2.5041,PS；PE,29.41亿,8.15亿,3.45%,77.92亿,33.76亿,0.01,,袁永刚
2016,,,12.52,84.03,110.46%,1.44亿,354.73%,3.22,,73.6471,3.8882,PS；PE,27.15亿,3.03亿,1.77%,27.47亿,24.55亿,0.01,,袁永刚
2015,,,12.78,39.93,13.31%,3171.38万,-27.32%,3.17,,319.5,4.0315,PS；PE,10.44亿,1.68亿,0.99%,27.18亿,12.30亿,,,袁永刚
2014,,,6.98,35.24,33.37%,4363.28万,63.02%,1.95,,116.3333,3.5795,PS；PE,5.50亿,1.38亿,1.26%,15.09亿,8.65亿,0.02,,袁永刚
2013,,,6.66,26.42,45.45%,2676.54万,124.21%,3.48,,222.0,1.9138,PS；PE,3.73亿,1.03亿,0.92%,13.47亿,5.30亿,,,袁永刚
2012,,,2.93,18.16,54.33%,-1.11亿,-301.45%,3.42,,,0.8567,PS；PE,1.73亿,7855.87万,-6.30%,13.20亿,5.02亿,0.1,,袁永刚
2011,,,3.04,11.77,33.42%,5488.33万,-40.36%,7.51,,21.7143,0.4048,PS；PE,9990.03万,2.47亿,4.21%,14.50亿,3.14亿,0.0,,袁永刚
2010,,,9.87,8.82,49.78%,9201.94万,27.26%,8.67,,19.3529,1.1384,PS；PE,3.44亿,1.99亿,10.28%,13.93亿,1.78亿,0.2,,袁永刚
