报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,241.86,1.4202,170.3,12.34,19.84%,3092.10万,68.04%,14.94,19.5997,810.9524,11.3989,PS；PE,4.65亿,7.06亿,2.52%,23.62亿,5.96亿,0.13,,华立集团股份有限公司
2026-03-31,241.86,1.4202,170.3,12.34,19.84%,3092.10万,68.04%,14.94,4.8999,810.9524,11.3989,PS；PE,4.65亿,7.06亿,2.52%,23.62亿,5.96亿,0.13,,华立集团股份有限公司
2025,70.352,1.4201,49.54,43.69,13.05%,2.77亿,384.01%,11.83,1.6103,25.4051,4.1877,PS；PE,4.56亿,6.75亿,6.39%,17.51亿,5.11亿,,,华立集团股份有限公司
2024,34.168,1.4201,24.06,38.65,14.97%,-9743.03万,19.16%,9.89,0.884,,2.4328,PS；PE,4.68亿,4.02亿,-2.52%,14.97亿,4.55亿,,,华立集团股份有限公司
2023,49.228,1.4203,34.66,33.62,2.31%,-1.21亿,-434.03%,10.57,1.4642,,3.2791,PS；PE,5.13亿,5.00亿,-3.58%,15.66亿,4.52亿,0.08,,华立集团股份有限公司
2022,31.999,1.4203,22.53,32.86,-9.23%,3607.99万,-84.85%,11.47,0.9738,90.12,1.9643,PS；PE,5.52亿,6.33亿,1.24%,16.97亿,4.42亿,0.5,,华立集团股份有限公司
2021,57.516,1.4205,40.49,36.2,58.47%,2.38亿,90.24%,11.68,1.5888,24.1012,3.4666,PS；PE,4.49亿,6.76亿,6.64%,16.71亿,4.07亿,0.27999999999999997,,华立集团股份有限公司
2020,40.551,1.2935,31.35,22.84,12.75%,1.25亿,22.60%,10.24,1.7754,34.0761,3.0615,PS；PE,5.72亿,4.92亿,5.52%,14.66亿,2.79亿,0.16999999999999998,,华立集团股份有限公司
2019,47.812,1.3067,36.59,20.26,18.19%,1.02亿,40.42%,5.74,2.3599,46.3165,6.3746,PS；PE,1.74亿,3.95亿,5.06%,7.53亿,2.38亿,0.15,,华立集团股份有限公司
2018,18.678,1.2935,14.44,17.14,10.85%,7274.17万,-22.28%,5.16,1.0897,25.7857,2.7984,PS；PE,1.67亿,3.16亿,4.49%,6.93亿,2.27亿,0.15,,华立集团股份有限公司
2017,,,22.64,15.13,21.12%,9359.78万,10.38%,4.77,,31.4444,4.7463,PS；PE,1.60亿,2.70亿,6.18%,6.18亿,2.05亿,0.15,,华立集团股份有限公司
2016,,,,12.5,40.56%,8479.45万,107.65%,4.2,,,,PS；PE,3.10亿,2.00亿,6.79%,5.43亿,1.49亿,,,华立集团股份有限公司
2015,,,,8.89,-3.49%,4083.48万,76.34%,3.6,,,,PS；PE,9983.65万,1.45亿,4.59%,3.49亿,9797.76万,,,华立集团股份有限公司
2014,,,,9.21,-0.17%,2315.75万,-34.21%,3.33,,,,PS；PE,1.11亿,1.22亿,2.51%,3.23亿,1.12亿,,,华立集团股份有限公司
2013,,,,9.23,-1.67%,3519.97万,-28.27%,3.29,,,,PS；PE,8921.96万,1.23亿,3.81%,3.19亿,9079.69万,,,华立集团股份有限公司
2012,,,,9.38,0.23%,4906.98万,5.78%,3.08,,,,PS；PE,1.53亿,1.07亿,5.23%,2.99亿,1.06亿,,,华立集团股份有限公司
2011,,,,9.36,False,4638.70万,False,2.57,,,,PS；PE,9629.98万,6046.99万,4.96%,2.50亿,1.01亿,,,华立集团股份有限公司
