报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,94.398,2.0954,45.05,3.04,28.16%,1159.91万,272.69%,10.33,31.052,808.7971,4.3611,PS；PE,7.21亿,5.33亿,3.81%,21.65亿,3.24亿,,,汤昌茂
2026-03-31,94.398,2.0954,45.05,3.04,28.16%,1159.91万,272.69%,10.33,7.763,808.7971,4.3611,PS；PE,7.21亿,5.33亿,3.81%,21.65亿,3.24亿,,,汤昌茂
2025,52.905,1.5,35.27,11.27,26.98%,2918.87万,-67.05%,10.27,4.6943,251.7488,3.4343,PS；PE,8.17亿,5.22亿,2.59%,21.52亿,2.94亿,0.4,,汤昌茂
2024,46.245,1.5,30.83,8.88,12.91%,8858.02万,-10.38%,14.55,5.2078,72.7637,2.1189,PS；PE,10.86亿,5.65亿,9.26%,22.50亿,2.52亿,0.4,,汤昌茂
2023,19.524,0.8333,23.43,7.86,0.19%,9884.10万,-35.08%,14.51,2.484,35.5593,1.6147,PS；PE,13.97亿,5.48亿,12.51%,22.27亿,2.40亿,0.22999999999999998,,汤昌茂
2022,15.199,0.8333,18.24,7.85,10.60%,Z,2.07%,25.08,1.9362,14.6013,0.7273,PS；PE,13.69亿,4.79亿,19.40%,20.90亿,2.25亿,0.47000000000000003,,汤昌茂
2021,,,,7.09,23.70%,1.49亿,17.31%,11.9,,,,PS；PE,1.83亿,3.81亿,21.02%,7.44亿,2.13亿,,,汤昌茂
2020,,,,5.74,41.32%,1.27亿,59.11%,9.4,,,,PS；PE,3.09亿,2.45亿,22.17%,5.88亿,8660.79万,,,汤昌茂
2019,,,,4.06,19.05%,7991.23万,100.12%,5.89,,,,PS；PE,1.94亿,1.43亿,19.69%,3.68亿,5290.04万,,,汤昌茂
2018,,,,3.41,30.41%,3993.13万,-8.51%,4.52,,,,PS；PE,5652.48万,2424.36万,11.71%,2.82亿,2713.10万,,,汤昌茂
2017,,,,2.61,False,4364.60万,False,1.09,,,,PS；PE,1507.11万,6011.59万,16.70%,6817.99万,1672.61万,,,汤昌茂
