报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,38.712,1.2,32.26,4.7441,2.04,12.70%,2926.88万,18.14%,8.00,1.61亿,3.04亿,14.26%,9.65亿,1.67亿
2025,45.432,1.2,37.86,5.9079,7.69,7.46%,8703.93万,63.70%,7.75,1.71亿,2.75亿,13.44%,9.30亿,1.60亿
2024,25.548,1.2,21.29,3.5682,7.16,97.02%,5317.14万,43.35%,8.15,3.31亿,2.04亿,10.78%,11.07亿,1.68亿
2023,24.084,1.2,20.07,6.6347,3.63,6.69%,3709.10万,-19.72%,7.77,3.99亿,1.58亿,10.21%,9.33亿,1.44亿
2022,27.768,1.2,23.14,8.1671,3.4,-17.11%,4620.49万,-22.53%,7.63,4.11亿,1.42亿,13.57%,9.16亿,1.32亿
2021,,,,,4.11,1.39%,5964.24万,-22.45%,4.20,1021.66万,9589.28万,14.52%,3.78亿,1.29亿
2020,,,,,4.05,39.99%,7690.44万,62.90%,3.54,1201.34万,4196.64万,18.99%,3.19亿,7962.10万
2019,,,,,2.89,18.32%,4720.96万,4.81%,3.07,3554.22万,5311.35万,16.21%,2.62亿,7107.46万
2018,,,,,2.45,131.84%,4504.39万,121.41%,2.56,2469.21万,6072.71万,18.42%,1.95亿,5913.38万
2017,,,,,1.05,False,2034.41万,False,1.93,291.36万,2876.25万,19.29%,8660.44万,3764.78万
