报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,30.614,0.8915,34.34,4.1595,1.84,-18.31%,2248.96万,-21.31%,12.04,5.09亿,4.84亿,12.21%,10.74亿,3.55亿
2025,35.571,0.8915,39.9,3.9262,9.06,1.94%,1.12亿,6.88%,11.79,5.47亿,4.62亿,12.40%,10.51亿,3.07亿
2024,,,,,8.88,5.72%,1.05亿,1.49%,8.83,1.69亿,3.59亿,11.82%,5.69亿,3.08亿
2023,,,,,8.4,5.70%,1.04亿,16.31%,7.19,1.33亿,2.54亿,12.32%,4.63亿,2.76亿
2022,,,,,7.95,-9.75%,8898.74万,32.93%,6.50,1.01亿,2.15亿,11.19%,4.19亿,2.76亿
2021,,,,,8.81,0.94%,6694.29万,-2.48%,5.61,1.22亿,1.62亿,7.60%,3.62亿,3.09亿
2020,,,,,8.73,23.13%,6864.72万,2.34%,4.86,9599.17万,1.21亿,7.80%,3.13亿,2.39亿
2019,,,,,7.09,0.29%,6707.98万,36.66%,4.10,6650.66万,7853.88万,9.46%,2.65亿,2.25亿
2018,,,,,7.07,32.04%,4908.41万,57.68%,2.86,7375.21万,4650.65万,6.95%,1.66亿,1.99亿
2017,,,,,5.35,53.20%,3112.90万,125.74%,2.08,7769.97万,728.96万,5.82%,1.21亿,1.80亿
2016,,,,,3.49,13.61%,1378.98万,289.88%,1.85,1.08亿,-654.30万,4.07%,1.04亿,1.32亿
2015,,,,,3.08,-14.90%,353.69万,-71.01%,1.60,6669.14万,-1610.78万,1.16%,9291.36万,8182.73万
2014,,,,,3.62,14.40%,1219.95万,-43.98%,2.05,4101.17万,4616.00万,3.37%,1.04亿,1.07亿
2013,,,,,3.16,False,2177.62万,False,1.81,4019.35万,3593.81万,6.97%,9401.03万,7578.14万
