报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,12.341,0.4968,24.84,3.6292,0.850109,10.58%,862.92万,51.11%,7.15,9637.57万,1.64亿,10.15%,3.55亿,9032.33万
2025,14.0,0.497,28.17,4.1176,3.4,0.63%,1289.80万,-37.68%,6.98,8692.92万,1.55亿,3.79%,3.47亿,7210.02万
2024,18.949,0.498,38.05,5.6062,3.38,14.19%,2069.61万,7.46%,6.81,4338.80万,1.51亿,6.13%,3.39亿,7525.25万
2023,6.781,0.4875,13.91,2.2909,2.96,-0.55%,1925.85万,-36.28%,6.67,3308.89万,1.40亿,6.51%,3.25亿,6040.14万
2022,5.07,0.4875,10.4,1.7013,2.98,-6.09%,3022.24万,-28.43%,6.34,5339.99万,1.28亿,10.16%,3.09亿,6836.07万
2021,,,,,3.17,45.23%,4222.95万,59.11%,5.70,9167.69万,1.06亿,13.31%,2.71亿,4972.75万
2020,,,,,2.18,21.51%,2654.04万,29.50%,4.04,3432.15万,6739.56万,12.17%,1.58亿,2790.62万
2019,,,,,1.8,7.19%,2049.40万,14.31%,3.43,848.42万,4613.65万,11.41%,1.34亿,2593.11万
2018,,,,,1.68,14.78%,1792.77万,-0.47%,2.99,1458.03万,3073.17万,10.70%,1.16亿,2961.80万
2017,,,,,1.46,43.85%,1801.29万,209.73%,2.58,3940.80万,1775.84万,11.31%,1.02亿,1821.21万
2016,,,,,1.02,31.20%,581.57万,44.93%,1.67,532.07万,142.11万,5.86%,5184.69万,914.53万
2015,,,,,0.778852,20.56%,401.27万,85.92%,10.96,139.67万,979.82万,5.20%,1421.72万,917.21万
2014,,,,,0.646018,False,215.83万,False,7.62,288.41万,618.13万,3.76%,1016.80万,649.81万
