报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,210.846,21.0006,10.04,2.0022,78.98,-6.46%,14.10亿,27.21%,4.70,120.04亿,34.43亿,17.88%,99.03亿,6086.53万
2024,182.915,21.0006,8.71,1.6248,112.58,-9.49%,18.35亿,6.88%,5.26,123.27亿,45.94亿,16.34%,110.75亿,5183.87万
2023,142.174,21.0006,6.77,1.143,124.39,-12.46%,17.17亿,-37.36%,5.10,102.66亿,44.30亿,13.84%,107.53亿,8528.64万
2022,112.949,14.1896,7.96,0.7949,142.09,15.60%,27.41亿,14.02%,6.56,93.11亿,31.50亿,19.31%,93.36亿,1.25亿
2021,89.261,9.5876,9.31,0.7262,122.91,17.97%,24.04亿,136.00%,10.12,99.06亿,37.82亿,19.58%,97.34亿,7997.76万
2020,37.4,6.6667,5.61,0.359,104.19,5.24%,10.19亿,18.80%,7.76,45.44亿,21.95亿,9.82%,52.02亿,9443.87万
2019,,,,,99.0,22.56%,8.58亿,55.61%,4.93,22.83亿,14.49亿,8.70%,29.72亿,7499.33万
2018,,,,,80.78,44.24%,5.51亿,46.04%,3.66,14.79亿,7.52亿,6.84%,22.08亿,7283.43万
2017,,,,,56.0,37.19%,3.77亿,-17.25%,2.88,13.95亿,3.33亿,6.74%,17.30亿,4832.58万
2016,,,,,40.82,31.43%,4.56亿,239.68%,5.85,4.88亿,5.42亿,11.17%,8.44亿,2159.79万
2015,,,,,31.06,28.50%,1.34亿,154.35%,2.59,2.22亿,8099.16万,4.32%,3.74亿,3496.56万
2014,,,,,24.17,32.68%,5278.56万,-15.37%,2.38,3.45亿,1.48亿,2.18%,2.86亿,3620.68万
2013,,,,,18.22,False,6237.31万,False,2.87,2.67亿,1.01亿,3.42%,1.72亿,2432.83万
