报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,222.274,23.6966,9.38,3.0118,55.35,12.92%,7.89亿,-13.89%,7.95,40.68亿,77.47亿,16.30%,211.51亿,4740.29万
2024,176.966,22.7755,7.77,2.527,70.03,0.77%,12.19亿,8.18%,7.67,32.96亿,71.23亿,19.22%,198.81亿,4189.37万
2023,125.456,17.7198,7.08,1.8051,69.5,8.95%,11.27亿,10.47%,7.59,21.35亿,67.79亿,17.91%,158.09亿,4218.24万
2022,120.861,17.7216,6.82,1.8947,63.79,7.96%,10.20亿,-0.04%,7.19,21.44亿,59.76亿,18.03%,158.37亿,4688.29万
2021,118.424,16.3343,7.25,2.0045,59.08,9.99%,10.20亿,-5.12%,6.74,35.91亿,52.97亿,19.53%,132.93亿,3818.22万
2020,151.366,16.3462,9.26,2.8224,53.63,11.90%,10.76亿,9.27%,6.31,26.14亿,46.56亿,21.98%,127.29亿,2849.90万
2019,126.847,16.3462,7.76,2.6471,47.92,13.47%,9.84亿,54.35%,5.80,16.39亿,39.32亿,22.33%,107.16亿,2609.40万
2018,98.404,16.3462,6.02,2.3302,42.23,13.46%,6.38亿,7.16%,5.63,28.83亿,31.64亿,16.89%,105.77亿,2939.55万
2017,,,8.01,,37.11,9.36%,5.95亿,31.73%,5.44,8.46亿,26.97亿,17.99%,83.98亿,7522.20万
2016,,,10.25,,29.95,-1.97%,4.52亿,14.56%,6.64,11.27亿,23.01亿,16.04%,73.89亿,6840.42万
2015,,,14.45,,30.55,-28.73%,3.94亿,-34.28%,6.25,12.54亿,19.18亿,13.36%,69.56亿,8717.25万
2014,,,11.97,,42.86,13.87%,6.00亿,3.37%,4.14,3.67亿,15.88亿,14.35%,43.65亿,1.15亿
2013,,,6.9,,37.22,-11.55%,5.80亿,5.60%,4.49,4.37亿,18.85亿,15.84%,38.56亿,7600.62万
2012,,,5.72,,42.08,105.62%,5.50亿,1300.44%,2.92,4.75亿,13.60亿,1.98%,32.67亿,9142.04万
2011,,,4.64,,10.19,151.71%,3925.06万,-1.61%,2.63,7798.51万,3487.22万,3.86%,3.75亿,702.53万
2010,,,7.85,,4.05,87.54%,3989.29万,-10.57%,2.35,9566.40万,-88.97万,9.83%,3.35亿,355.63万
