报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,19.385,2.8094,6.9,4546.2008,0.001066,689.69%,-5073.12万,27.88%,-0.26,252.90万,-23.12亿,-47589.41%,-7243.66万,930.48万
2025,23.234,2.8094,8.27,1603.0081,0.014494,63.66%,-5.79亿,-62.49%,-0.09,113.28万,-22.66亿,-39978.76%,-2660.74万,960.97万
2024,46.439,2.8094,16.53,5243.7895,0.008856,-50.24%,-3.57亿,-18.51%,1.97,7776.94万,-16.86亿,-40265.91%,5.53亿,984.82万
2023,76.247,2.8094,27.14,4284.2614,0.017797,-6.36%,-3.01亿,-2.76%,3.23,1.40亿,-13.30亿,-16908.17%,9.07亿,805.48万
2022,,,,,0.019006,591.69%,-2.93亿,22.86%,6.99,6.65亿,-10.29亿,-15406.40%,9.34亿,466.94万
2021,,,,,0.002748,219.20%,-3.80亿,-149.08%,9.10,12.09亿,-7.36亿,-138149.11%,12.15亿,136.48万
2020,,,,,0.000861,-99.36%,-1.52亿,-263.28%,4.24,5.07亿,-3.57亿,-177034.95%,4.62亿,92.26万
2019,,,,,0.134073,11876.77%,-4195.05万,9.66%,-0.60,166.65万,-2.04亿,-312.89%,-4580.43万,88.21万
2018,,,,,0.001119,497.13%,-4643.38万,-51.82%,-0.89,9.35万,-1.62亿,-41479.49%,-5768.71万,63.59万
2017,,,,,0.000187,-98.33%,-3058.54万,-169.14%,0.60,107.62万,-1.16亿,-56135.81%,-2004.99万,56.88万
2016,,,,,0.01841,21439.16%,-1136.43万,9.25%,0.83,16.79万,-3901.26万,-617.30%,5345.15万,86.61万
2015,,,,,8547.0,-99.85%,-1252.23万,-1978.00%,0.98,109.37万,-2764.84万,-146511.26%,6345.46万,89.10万
2014,,,,,0.05786,64.84%,-60.26万,96.20%,0.75,60.86万,-1512.61万,-10.42%,4518.66万,36.88万
2013,,,,,0.035101,False,-1586.02万,False,0.53,222.79万,-1452.34万,-451.85%,1578.92万,26.18万
