报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,36.545,11.6015,3.15,3.0556,8.97,-27.29%,-5985.38万,-525.45%,1.45,1.93亿,-16.66亿,-6.47%,18.26亿,1.75亿
2024,36.545,11.6015,3.15,2.1088,17.33,-20.37%,1256.37万,-71.40%,1.50,3.64亿,-16.06亿,0.51%,18.73亿,1.73亿
2023,42.229,11.6015,3.64,1.9398,21.77,15.24%,4392.14万,114.96%,1.48,4.81亿,-16.16亿,1.75%,18.44亿,1.46亿
2022,29.468,11.6015,2.54,1.56,18.89,-39.24%,-2.94亿,-463.54%,1.44,5.18亿,-16.60亿,-17.16%,18.08亿,2.34亿
2021,45.13,11.6015,3.89,1.4516,31.09,20.59%,8073.57万,103.91%,1.70,5.12亿,-13.66亿,3.30%,21.34亿,1.86亿
2020,32.6,11.6015,2.81,1.2645,25.78,-18.98%,-20.65亿,-19176.69%,1.61,1.83亿,-14.47亿,-80.30%,20.20亿,1.75亿
2019,36.491,11.6213,3.14,1.1468,31.82,-65.34%,1082.36万,-95.67%,3.38,2.44亿,6.18亿,0.32%,40.32亿,3.25亿
2018,45.439,11.6213,3.91,0.495,91.8,-23.82%,2.50亿,-38.12%,3.34,4.07亿,6.21亿,2.71%,39.58亿,2.02亿
2017,,,7.77,,120.5,259.23%,4.04亿,125.05%,3.23,7.43亿,4.92亿,3.39%,37.95亿,4.65亿
2016,,,11.92,,33.55,233.01%,1.79亿,370.73%,4.37,7.40亿,1.24亿,5.41%,34.19亿,2.07亿
2015,,,9.58,,10.07,-22.68%,-6626.95万,-682.51%,1.96,4.16亿,-5133.44万,-6.59%,6.85亿,1.03亿
2014,,,4.14,,13.03,15.63%,1137.66万,-63.35%,2.16,3.56亿,1797.21万,0.86%,7.54亿,6233.60万
2013,,,3.6,,11.27,9.40%,3104.11万,2264.68%,2.13,6.35亿,774.17万,2.74%,7.43亿,1.01亿
2012,,,4.56,,10.3,-5.42%,131.27万,-93.11%,2.28,6.66亿,-1240.19万,1.41%,7.19亿,1.79亿
2011,,,4.66,,10.89,17.14%,1905.36万,-60.62%,2.24,5.31亿,-1327.35万,1.73%,7.17亿,1.65亿
2010,,,8.84,,9.3,28.28%,4837.96万,122.35%,2.18,4.08亿,3211.71万,5.18%,7.61亿,1.36亿
