报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,44.601,6.1097,7.3,1.8856,17.74,19.26%,-21.38万,99.81%,4.11,4.48亿,12.22亿,-0.01%,26.15亿,6.45亿
2024,38.429,6.1096,6.29,1.9157,20.06,-8.89%,-9893.05万,-193.92%,4.13,5.84亿,12.22亿,-4.93%,26.28亿,5.34亿
2023,41.705,6.1062,6.83,1.894,22.02,-20.84%,1.05亿,-80.34%,4.39,9.90亿,13.53亿,4.78%,27.88亿,2.83亿
2022,46.801,6.0001,7.8,1.6829,27.81,1.19%,5.36亿,-1.88%,4.56,5.77亿,14.14亿,19.26%,28.39亿,2.34亿
2021,54.95,5.0,10.99,1.9989,27.49,37.72%,5.46亿,216.78%,4.51,7.08亿,10.60亿,19.87%,23.58亿,1.52亿
2020,32.25,5.0,6.45,1.6157,19.96,10.19%,1.72亿,17.83%,3.56,3.80亿,6.23亿,8.64%,17.81亿,1.39亿
2019,,,,,18.11,0.44%,1.46亿,-13.35%,3.39,1.49亿,5.49亿,8.08%,13.58亿,1.33亿
2018,,,,,18.03,5.67%,1.69亿,39.03%,3.03,2.75亿,4.08亿,9.36%,12.11亿,8994.15万
2017,,,,,17.07,28.10%,1.21亿,-12.19%,2.61,4574.42万,2.49亿,7.12%,10.42亿,1.04亿
2016,,,,,13.32,18.84%,1.38亿,37.58%,2.45,1.21亿,1.99亿,10.38%,9.81亿,1.54亿
2015,,,,,11.21,9.14%,1.01亿,20.45%,2.30,1.15亿,1.52亿,8.97%,9.21亿,1.25亿
2014,,,,,10.27,6.83%,8345.10万,89.39%,1.93,7873.21万,1.04亿,8.12%,5.80亿,7332.99万
2013,,,,,9.61,False,4406.24万,False,1.66,1.15亿,2569.73万,4.58%,4.97亿,7707.84万
