报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,33.804,4.0052,8.44,2.87,-18.16%,3691.32万,556.80%,3.96,11.7784,93.7778,2.1313,PE；PS,8.46亿,5.67亿,13.39%,16.82亿,2.81亿,0.18,20%: 最新年度营业收入下滑,上海兰卫投资有限公司
2026-03-31,33.804,4.0052,8.44,2.87,-18.16%,3691.32万,556.80%,3.96,2.9446,93.7778,2.1313,PE；PS,8.46亿,5.67亿,13.39%,16.82亿,2.81亿,0.18,,上海兰卫投资有限公司
2025,36.287,4.0052,9.06,14.48,-16.88%,-3074.65万,71.90%,3.87,2.506,,2.3411,PE；PS,7.59亿,5.30亿,-1.07%,16.45亿,2.70亿,0.2,,上海兰卫投资有限公司
2024,35.005,4.0052,8.74,17.42,4.05%,-1.09亿,22.71%,4.14,2.0095,,2.1111,PE；PS,8.29亿,6.41亿,-5.66%,18.20亿,3.06亿,,,上海兰卫投资有限公司
2023,51.066,4.0052,12.75,16.74,-60.13%,-1.42亿,-122.94%,4.45,3.0505,,2.8652,PE；PS,8.61亿,7.50亿,-9.66%,19.80亿,3.68亿,0.3,,上海兰卫投资有限公司
2022,73.976,4.0052,18.47,41.99,136.14%,6.17亿,202.85%,5.15,1.7618,11.9834,3.5864,PE；PS,6.66亿,10.22亿,17.60%,22.73亿,4.02亿,0.3,,上海兰卫投资有限公司
2021,130.049,4.0052,32.47,17.78,43.62%,2.04亿,84.68%,3.91,7.3143,56.1473,8.3043,PE；PS,7.73亿,5.74亿,14.71%,16.40亿,1.39亿,,,上海兰卫投资有限公司
2020,,,,12.38,7.34%,1.10亿,19.66%,3.47,,,,PE；PS,5.33亿,3.86亿,10.86%,12.47亿,1.47亿,,,上海兰卫投资有限公司
2019,,,,11.53,9.57%,9224.18万,25.69%,3.35,,,,PE；PS,4.85亿,3.17亿,8.20%,12.13亿,1.74亿,,,上海兰卫投资有限公司
2018,,,,10.53,14.03%,7338.59万,1043.35%,3.27,,,,PE；PS,2.05亿,2.92亿,7.02%,11.81亿,1.78亿,,,上海兰卫投资有限公司
2017,,,,9.23,14.74%,641.85万,-89.08%,3.06,,,,PE；PS,1.40亿,2.27亿,-2.19%,11.04亿,1.92亿,,,上海兰卫投资有限公司
2016,,,,8.05,32.24%,5876.37万,-28.61%,5.88,,,,PE；PS,2.40亿,2.68亿,7.48%,6.12亿,1.20亿,,,上海兰卫投资有限公司
2015,,,,6.08,12.46%,8231.08万,17.02%,3.4,,,,PE；PS,5542.25万,2.12亿,13.53%,3.02亿,1.14亿,,,上海兰卫投资有限公司
2014,,,,5.41,16.93%,7034.03万,-16.60%,5.06,,,,PE；PS,3675.95万,1.52亿,13.00%,2.01亿,1.22亿,,,上海兰卫投资有限公司
2013,,,,4.63,False,8434.21万,False,3.65,,,,PE；PS,5215.31万,8247.69万,18.23%,1.31亿,7982.49万,,,上海兰卫投资有限公司
