报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,31.474,0.79,39.84,1.94,9.95%,1202.42万,61.80%,16.22,16.2237,265.6,2.4562,PE；PS,5.79亿,5.16亿,6.20%,12.82亿,False,,,石河子市玺泰股权投资合伙企业(有限合伙)
2026-03-31,31.474,0.79,39.84,1.94,9.95%,1202.42万,61.80%,16.22,4.0559,265.6,2.4562,PE；PS,5.79亿,5.16亿,6.20%,12.82亿,False,,,石河子市玺泰股权投资合伙企业(有限合伙)
2025,41.377,0.7951,52.04,8.43,4.82%,1.10亿,3.01%,16.07,4.9083,37.7101,3.2383,PE；PS,6.18亿,5.04亿,13.01%,12.70亿,False,0.168,,石河子市玺泰股权投资合伙企业(有限合伙)
2024,16.409,0.6116,26.83,8.04,5.75%,1.06亿,-21.01%,14.76,2.0409,19.8741,1.8178,PE；PS,8.90亿,4.07亿,13.24%,11.73亿,False,0.31599999999999995,,石河子市玺泰股权投资合伙企业(有限合伙)
2023,29.374,0.6098,48.17,7.6,29.65%,1.35亿,86.06%,17.67,3.865,28.0058,2.7261,PE；PS,9.14亿,3.32亿,17.73%,10.81亿,False,0.17600000000000002,,石河子市玺泰股权投资合伙企业(有限合伙)
2022,21.75,0.6,36.25,5.86,16.55%,7241.14万,25.35%,15.61,3.7116,26.8519,2.3222,PE；PS,8.14亿,2.12亿,12.35%,9.52亿,False,,,石河子市玺泰股权投资合伙企业(有限合伙)
2021,,,,5.03,50.01%,5776.90万,63.58%,5.09,,,,PE；PS,1.36亿,1.47亿,11.49%,2.29亿,False,,,石河子市玺泰股权投资合伙企业(有限合伙)
2020,,,,3.35,10.46%,3531.65万,-32.55%,3.67,,,,PE；PS,1.03亿,9497.45万,10.53%,1.65亿,False,,,石河子市玺泰股权投资合伙企业(有限合伙)
2019,,,,3.04,57.41%,5235.59万,72.91%,2.78,,,,PE；PS,8956.38万,6323.98万,17.25%,1.25亿,False,,,石河子市玺泰股权投资合伙企业(有限合伙)
2018,,,,1.93,71.67%,3027.97万,88.71%,6.96,,,,PE；PS,5693.82万,4114.61万,15.70%,6964.20万,False,,,石河子市玺泰股权投资合伙企业(有限合伙)
2017,,,,1.12,78.54%,1604.58万,146.93%,3.79,,,,PE；PS,3522.00万,1389.38万,14.28%,3792.98万,False,,,石河子市玺泰股权投资合伙企业(有限合伙)
2016,,,,0.629177,51.03%,649.81万,201.47%,2.25,,,,PE；PS,805.40万,134.92万,10.33%,2247.66万,False,,,石河子市玺泰股权投资合伙企业(有限合伙)
2015,,,,0.416599,33.68%,-640.37万,-233.57%,14.51,,,,PE；PS,867.57万,-737.64万,-33.68%,1450.85万,1900.00,,,石河子市玺泰股权投资合伙企业(有限合伙)
2014,,,,0.311642,False,479.43万,False,8.15,,,,PE；PS,447.08万,665.27万,15.38%,815.27万,1800.00,,,石河子市玺泰股权投资合伙企业(有限合伙)
