报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-11,23.515,0.6667,35.27,0.305413,-57.02%,-26.18万,-102.21%,22.73,76.9941,,1.5517,PE；PS,11.41亿,3.85亿,-0.86%,15.16亿,132.22万,0.3,40%: 最新年度营业收入下滑；最新年度净利润同比下降,陶春蕾
2026-03-31,23.515,0.6667,35.27,0.305413,-57.02%,-26.18万,-102.21%,22.73,19.2485,,1.5517,PE；PS,11.41亿,3.85亿,-0.86%,15.16亿,132.22万,0.3,,陶春蕾
2025,26.488,0.6667,39.73,2.74,-27.67%,3643.45万,-57.40%,22.73,9.6672,72.2364,1.7479,PE；PS,11.51亿,3.85亿,13.29%,15.15亿,87.13万,0.35,,陶春蕾
2024,25.435,0.6667,38.15,3.79,10.91%,8553.07万,-20.87%,22.7,6.7111,29.8047,1.6806,PE；PS,12.03亿,3.72亿,22.56%,15.13亿,196.02万,0.5,,陶春蕾
2023,36.122,0.6667,54.18,3.42,31.07%,1.08亿,9.48%,21.96,10.562,27.09,2.4672,PE；PS,11.56亿,3.27亿,31.62%,14.64亿,66.65万,,,陶春蕾
2022,,,,2.61,23.54%,9873.38万,20.60%,6.63,,,,PE；PS,1.86亿,2.28亿,37.86%,3.32亿,44.40万,,,陶春蕾
2021,,,,2.11,51.72%,8187.03万,50.18%,4.66,,,,PE；PS,1.61亿,1.38亿,38.78%,2.33亿,17.98万,,,陶春蕾
2020,,,,1.39,35.02%,5451.56万,104.93%,3.02,,,,PE；PS,1.20亿,6398.64万,39.18%,1.51亿,37.77万,,,陶春蕾
2019,,,,1.03,-1.66%,2660.14万,-4.67%,5.29,,,,PE；PS,3479.48万,1436.49万,25.71%,5285.75万,23.53万,,,陶春蕾
2018,,,,1.05,False,2790.47万,False,16.71,,,,PE；PS,2086.17万,1203.05万,26.52%,1699.23万,24.43万,,,陶春蕾
