报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,25.68,1.5803,16.25,3.05,4.70%,3268.88万,0.48%,12.15,8.4197,78.5404,1.3374,PE；PS,13.53亿,9150.27万,10.69%,19.21亿,7522.39万,0.15,,何伟
2026-03-31,25.68,1.5803,16.25,3.05,4.70%,3268.88万,0.48%,12.15,2.1049,78.5404,1.3374,PE；PS,13.53亿,9150.27万,10.69%,19.21亿,7522.39万,0.15,,何伟
2025,30.737,1.5803,19.45,10.93,-0.28%,2733.65万,199.77%,11.92,2.8122,112.4277,1.6317,PE；PS,13.36亿,5881.39万,2.42%,18.84亿,7333.17万,0.15,,何伟
2024,31.306,1.5803,19.81,10.96,-7.56%,-2739.82万,-143.11%,11.9,2.8564,,1.6647,PE；PS,12.69亿,6133.71万,-3.22%,18.80亿,7499.16万,0.6050416000000001,,何伟
2023,45.323,1.5803,28.68,11.85,24.07%,6355.16万,94.99%,13.13,3.8247,71.3078,2.1843,PE；PS,15.89亿,1.86亿,4.88%,20.72亿,8539.91万,1.0,,何伟
2022,35.812,1.2156,29.46,9.55,-0.74%,3259.26万,-62.26%,13.76,3.7499,133.8483,2.141,PE；PS,16.39亿,2.88亿,3.43%,21.76亿,8409.62万,0.6,,何伟
2021,,,,9.62,14.79%,8636.43万,-13.84%,11.53,,,,PE；PS,6.99亿,3.39亿,8.97%,10.50亿,7289.00万,,,何伟
2020,,,,8.38,12.46%,1.00亿,24.36%,10.58,,,,PE；PS,6.13亿,2.64亿,11.95%,9.63亿,7052.47万,,,何伟
2019,,,,7.46,21.48%,8060.12万,43.66%,9.46,,,,PE；PS,5.43亿,1.77亿,10.81%,8.62亿,7277.55万,,,何伟
2018,,,,6.14,28.81%,5610.47万,21.84%,8.3,,,,PE；PS,4.91亿,1.08亿,9.15%,7.47亿,7040.79万,,,何伟
2017,,,,4.76,False,4604.81万,False,7.66,,,,PE；PS,4.63亿,5011.80万,9.60%,6.90亿,5344.17万,,,何伟
