报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,53.545,1.5471,34.61,1.28,68.06%,700.20万,600.15%,13.58,41.832,749.1342,2.5486,PE；PS,9.64亿,2.77亿,5.48%,21.04亿,1.47亿,,,葛建利
2026-03-31,53.545,1.5471,34.61,1.28,68.06%,700.20万,600.15%,13.58,10.458,749.1342,2.5486,PE；PS,9.64亿,2.77亿,5.48%,21.04亿,1.47亿,,,葛建利
2025,62.967,1.5471,40.7,4.06,21.99%,-1192.58万,57.56%,13.54,15.5091,,3.0059,PE；PS,9.96亿,2.70亿,-2.94%,20.97亿,1.48亿,0.2,,葛建利
2024,30.957,1.5471,20.01,3.33,-19.59%,-2810.37万,-130.89%,13.85,9.2964,,1.4448,PE；PS,11.36亿,3.12亿,-8.30%,21.46亿,1.35亿,0.2,,葛建利
2023,24.117,0.967,24.94,4.14,0.69%,9098.03万,-14.56%,14.72,5.8254,42.4078,1.6943,PE；PS,13.64亿,3.73亿,21.99%,22.79亿,1.30亿,0.3,,葛建利
2022,29.89,0.967,30.91,4.11,-1.03%,1.06亿,6.02%,22.9,7.2725,43.975,1.3498,PE；PS,13.81亿,3.20亿,25.88%,22.16亿,1.56亿,0.45,,葛建利
2021,,,,4.16,11.44%,1.00亿,-17.11%,7.3,,,,PE；PS,1849.29万,2.68亿,24.12%,5.30亿,1.04亿,,,葛建利
2020,,,,3.73,26.90%,1.21亿,123.47%,6.32,,,,PE；PS,4701.76万,2.05亿,32.06%,4.59亿,5796.56万,,,葛建利
2019,,,,2.94,44.69%,5422.39万,708.10%,4.91,,,,PE；PS,6561.21万,1.16亿,18.43%,3.57亿,6656.91万,,,葛建利
2018,,,,2.03,0.58%,671.01万,63.96%,4.13,,,,PE；PS,2446.10万,8623.62万,3.30%,2.80亿,5506.14万,,,葛建利
2017,,,,2.02,False,409.26万,False,4.03,,,,PE；PS,3251.56万,7952.61万,2.03%,2.73亿,4989.90万,,,葛建利
2010,,,,1.72,31.64%,3149.83万,50.54%,2.29,,,,PE；PS,1467.93万,3809.52万,18.29%,1.15亿,3441.98万,,,葛建利
