报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,34.102,0.8412,40.54,7.5225,3.4,4.53%,5907.14万,-0.24%,10.65,3.71亿,2.81亿,17.39%,8.96亿,1.31亿
2024,31.856,0.8412,37.87,7.732,4.12,5.57%,7203.92万,-4.33%,10.40,4.10亿,2.58亿,17.50%,8.75亿,1.21亿
2023,,,,,3.9,4.73%,7529.95万,2.72%,7.45,1.31亿,2.20亿,19.32%,4.70亿,8319.64万
2022,,,,,3.72,17.54%,7330.71万,37.47%,6.25,1.36亿,1.50亿,19.69%,3.95亿,8559.53万
2021,,,,,3.17,29.21%,5332.58万,25.11%,5.09,9634.70万,8344.57万,16.84%,3.21亿,1.02亿
2020,,,,,2.45,-0.13%,4262.42万,-6.34%,5.02,1.13亿,8299.42万,17.39%,3.16亿,5562.98万
2019,,,,,2.45,False,4551.19万,False,4.64,1.17亿,6303.05万,18.54%,2.94亿,4458.28万
2016,,,,,1.33,0.80%,1546.77万,-43.97%,3.13,6537.62万,1914.11万,11.63%,1.74亿,3816.16万
2015,,,,,1.32,10.00%,2760.38万,-7.52%,12.28,8649.76万,1.07亿,20.90%,1.61亿,3132.03万
2014,,,,,1.2,False,2984.78万,False,8.96,3885.65万,8325.37万,24.84%,1.07亿,2514.76万
