报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,31.325,4.3267,7.24,3.4148,6.88,-31.24%,-1079.16万,62.71%,3.53,2.04亿,-1.70亿,-1.18%,15.44亿,1.33亿
2024,27.431,4.3267,6.34,2.0797,13.19,-0.50%,-2.13亿,-125.73%,3.55,3.87亿,-1.59亿,-15.76%,15.52亿,1.55亿
2023,32.191,4.3267,7.44,2.4295,13.25,-7.06%,-9420.87万,-66.48%,4.15,5.44亿,8816.25万,-7.11%,18.07亿,2.26亿
2022,43.434,3.3283,13.05,3.0459,14.26,33.55%,-5658.87万,-151.37%,2.90,1.49亿,1.82亿,-3.94%,10.25亿,4.12亿
2021,29.122,2.3773,12.25,2.7268,10.68,52.74%,1.10亿,112.72%,4.52,2.12亿,2.72亿,9.89%,11.36亿,2.73亿
2020,22.856,1.5288,14.95,3.2698,6.99,6.08%,5178.84万,261.83%,4.28,9408.66万,1.83亿,7.80%,7.15亿,1.81亿
2019,5.809,1.092,5.32,0.8815,6.59,17.52%,1431.30万,-59.31%,5.58,9093.35万,1.39亿,2.91%,6.97亿,1.55亿
2018,3.9,0.78,5.0,0.6952,5.61,23.24%,3517.49万,15.80%,8.02,1.18亿,1.51亿,6.81%,6.39亿,1.10亿
2017,,,6.75,,4.55,15.34%,3037.58万,-43.33%,10.10,7141.92万,1.36亿,6.73%,6.18亿,8397.20万
2016,,,,,3.95,12.36%,5360.21万,6.64%,8.06,9556.48万,1.25亿,13.59%,3.63亿,5922.56万
2015,,,,,3.51,8.25%,5026.60万,30.17%,6.87,4587.89万,7734.56万,14.32%,3.09亿,5353.75万
2014,,,,,3.24,8.99%,3861.62万,17.20%,5.75,2123.60万,3187.26万,11.91%,2.59亿,5591.55万
2013,,,,,2.98,7.17%,3294.90万,9.86%,4.89,1069.07万,-298.80万,11.07%,2.20亿,6064.15万
2012,,,,,2.78,18.39%,2999.19万,243.71%,14.98,714.16万,9383.15万,10.80%,1.87亿,3776.74万
2011,,,,,2.35,False,872.59万,False,12.58,617.35万,6725.30万,3.65%,1.57亿,2749.47万
