报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,25.441,3.5934,7.08,8.2601,2.31,-12.15%,-925.47万,72.65%,0.71,1352.18万,-1.60亿,-4.01%,2.57亿,3356.56万
2024,13.799,3.5934,3.84,3.7295,3.7,9.66%,-1.61亿,-129.14%,0.75,3394.79万,-1.46亿,-44.71%,2.69亿,3670.61万
2023,23.05,3.6072,6.39,6.8195,3.38,13.97%,-7008.72万,-79.22%,1.19,6828.29万,1506.24万,-21.20%,4.30亿,5127.71万
2022,21.992,3.6231,6.07,7.4297,2.96,-25.21%,-3910.60万,-708.36%,1.39,1.63亿,8514.96万,-13.78%,5.10亿,3369.96万
2021,28.767,3.6231,7.94,7.2644,3.96,-2.50%,642.81万,2.83%,1.46,2.26亿,1.26亿,1.34%,5.36亿,2189.24万
2020,16.316,2.7939,5.84,4.0187,4.06,-5.21%,625.14万,-74.37%,1.88,2.31亿,1.23亿,1.32%,5.34亿,3233.38万
2019,13.407,2.0041,6.69,3.1252,4.29,-29.51%,2439.04万,-34.81%,2.63,2.33亿,1.28亿,5.66%,5.37亿,2655.54万
2018,5.458,1.44,3.79,0.8977,6.08,8.78%,3741.52万,-14.81%,3.73,1.15亿,1.15亿,6.15%,5.37亿,3402.39万
2017,,,6.88,,5.59,4.29%,4391.73万,-7.18%,3.61,1.05亿,1.03亿,7.85%,5.20亿,3826.64万
2016,,,,,5.36,-2.27%,4731.39万,13.45%,2.41,4163.49万,6394.50万,8.83%,2.61亿,3876.44万
2015,,,,,5.49,-3.83%,4170.34万,-3.95%,2.21,3632.79万,4849.88万,7.60%,2.38亿,3260.09万
2014,,,,,5.7,17.81%,4342.07万,10.92%,1.81,2288.17万,1106.68万,7.61%,1.95亿,4148.26万
2013,,,,,4.84,36.32%,3914.66万,94.33%,1.62,1913.72万,5197.81万,8.09%,1.62亿,5175.02万
2012,,,,,3.55,False,2014.39万,False,1.20,548.14万,1677.50万,5.67%,1.20亿,5511.08万
