报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,122.041,17.6106,6.93,3.0653,29.86,-14.18%,9531.80万,-23.01%,2.68,2.42亿,3.12亿,3.12%,47.17亿,7.42亿
2024,110.947,17.6106,6.3,2.4214,45.82,-0.12%,7101.55万,130.69%,2.63,4.23亿,2.28亿,1.57%,46.33亿,8.36亿
2023,77.839,17.6106,4.42,1.6969,45.87,8.38%,-2.31亿,34.69%,2.59,4.39亿,1.58亿,-5.03%,45.57亿,7.17亿
2022,67.977,17.6106,3.86,1.6059,42.33,2.18%,-3.54亿,-665.06%,2.70,5.53亿,3.70亿,-8.41%,47.61亿,9.88亿
2021,88.581,17.6106,5.03,2.1386,41.42,28.68%,6269.69万,112.96%,2.92,4.94亿,7.24亿,1.50%,51.45亿,9.38亿
2020,104.079,17.6106,5.91,3.2333,32.19,-0.66%,-4.84亿,-405.55%,2.88,3.62亿,6.64亿,-15.04%,50.84亿,5.26亿
2019,150.271,17.0375,8.82,4.638,32.4,5.72%,1.58亿,-46.39%,3.08,3.19亿,11.82亿,4.88%,52.51亿,4.43亿
2018,83.939,11.3584,7.39,2.7386,30.65,22.33%,2.95亿,18.50%,4.52,3.96亿,10.65亿,9.84%,51.36亿,4.87亿
2017,,,9.04,,25.06,74.11%,2.49亿,147.93%,7.71,3.04亿,8.20亿,10.21%,48.70亿,4.64亿
2016,,,9.0,,14.39,26.57%,1.01亿,-15.46%,5.54,2.62亿,5.95亿,6.99%,26.32亿,3.21亿
2015,,,5.47,,11.37,17.17%,1.19亿,2.98%,3.86,1.10亿,5.21亿,10.46%,15.25亿,1.90亿
2014,,,3.22,,9.7,33.55%,1.15亿,30.98%,8.98,1.91亿,4.28亿,11.90%,14.19亿,2.02亿
2013,,,2.22,,7.27,18.67%,8817.85万,2.37%,8.37,2.77亿,3.40亿,12.37%,13.78亿,1.70亿
2012,,,1.59,,6.12,30.10%,8613.50万,9.11%,7.90,3.57亿,2.79亿,14.07%,12.48亿,1.08亿
2011,,,1.69,,4.71,8.64%,7894.14万,-2.88%,7.49,5.43亿,2.25亿,16.77%,11.84亿,1.20亿
2010,,,,,4.33,19.81%,8128.20万,23.05%,3.02,1627.88万,1.54亿,18.76%,3.56亿,8281.23万
