报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,25.637,2.1912,11.7,1.966,3.26,20.31%,416.19万,19.13%,2.51,1.26亿,8798.13万,1.28%,5.51亿,1.53亿
2025,22.898,2.1912,10.45,2.0246,11.31,7.66%,2455.27万,33.24%,2.49,2.06亿,8381.95万,2.17%,5.46亿,1.30亿
2024,19.239,2.1912,8.78,1.8305,10.51,51.23%,1842.79万,38.43%,2.40,1.96亿,6680.36万,1.75%,5.25亿,1.43亿
2023,22.263,2.1912,10.16,3.2033,6.95,-4.87%,1331.20万,42.86%,2.33,2.41亿,5404.57万,1.92%,5.10亿,1.29亿
2022,18.976,2.1912,8.66,2.5995,7.3,-13.20%,931.85万,-2.06%,2.29,1.18亿,4812.47万,1.28%,5.02亿,1.72亿
2021,18.384,2.1912,8.39,2.186,8.41,40.34%,951.40万,23.19%,2.25,1.82亿,3932.06万,1.13%,4.92亿,1.50亿
2020,13.344,2.1912,6.09,2.224,6.0,3.72%,772.28万,33.17%,2.21,1.87亿,3003.62万,1.29%,4.83亿,1.33亿
2019,14.33,2.1912,6.54,2.4792,5.78,9.88%,579.91万,119.01%,2.21,1.66亿,3122.56万,1.00%,4.84亿,1.35亿
2018,12.249,2.1912,5.59,2.3287,5.26,16.32%,264.78万,37.41%,2.16,1.71亿,2622.14万,0.50%,4.73亿,1.25亿
2017,,,9.58,,4.52,-2.23%,192.70万,-0.36%,2.15,1.73亿,2357.36万,0.43%,4.71亿,8496.14万
2016,,,18.59,,4.63,29.58%,193.40万,-18.06%,2.16,1.94亿,3041.14万,0.42%,4.74亿,6305.32万
2015,,,13.94,,3.57,-0.23%,236.03万,-19.42%,2.16,2.04亿,2847.74万,0.66%,4.73亿,7072.79万
2014,,,7.9,,3.58,27.63%,292.91万,628.83%,2.14,2.02亿,2613.84万,0.82%,4.70亿,6016.77万
2013,,,5.06,,2.8,27.68%,40.19万,-18.38%,2.18,2.30亿,3428.32万,0.14%,4.78亿,4801.36万
2012,,,5.51,,2.2,-14.36%,49.24万,-84.97%,2.18,2.66亿,3388.92万,0.22%,4.77亿,3211.95万
2011,,,5.09,,2.56,7.23%,327.56万,-0.39%,2.18,2.89亿,3344.52万,1.28%,4.77亿,2941.28万
2010,,,9.88,,2.39,9.43%,328.83万,47.18%,2.20,3.21亿,3926.20万,1.38%,4.82亿,2314.67万
