报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,138.146,45.1458,3.06,0.4318,239.94,-41.48%,-44.86亿,-31.54%,12.08,143.40亿,466.11亿,-21.63%,954.71亿,718.60亿
2024,197.739,45.1458,4.38,0.2624,753.44,-23.22%,-61.15亿,-788.54%,13.08,227.31亿,510.96亿,-10.39%,1034.74亿,837.84亿
2023,195.933,45.1458,4.34,0.1997,981.25,-18.37%,8.88亿,-85.48%,14.41,297.38亿,573.00亿,3.26%,1169.01亿,1329.12亿
2022,451.458,45.1458,10.0,0.3756,1202.08,21.14%,61.15亿,-35.02%,14.44,545.07亿,570.26亿,7.64%,1163.05亿,1510.04亿
2021,542.201,45.1458,12.01,0.5464,992.32,18.16%,94.10亿,-9.50%,13.94,648.06亿,537.44亿,13.09%,1102.07亿,1888.01亿
2020,527.303,45.1458,11.68,0.6279,839.82,32.42%,103.98亿,3.20%,12.72,541.97亿,474.93亿,18.22%,940.38亿,1876.08亿
2019,543.555,45.1458,12.04,0.8571,634.2,25.09%,100.75亿,24.41%,11.96,451.61亿,430.53亿,24.51%,823.69亿,1397.83亿
2018,343.56,45.1458,7.61,0.6776,506.99,34.62%,80.98亿,18.35%,10.27,440.10亿,357.13亿,24.06%,664.78亿,1121.17亿
2017,,,9.45,,376.62,-32.15%,68.43亿,8.61%,9.01,274.06亿,302.71亿,25.39%,579.56亿,841.83亿
2016,,,9.13,,555.09,69.43%,63.00亿,96.87%,8.27,215.65亿,268.87亿,15.50%,531.04亿,717.77亿
2015,,,9.34,,327.62,-28.21%,32.00亿,-19.94%,7.44,150.01亿,226.64亿,14.80%,476.16亿,776.40亿
2014,,,7.64,,456.36,31.00%,39.97亿,10.77%,6.98,170.34亿,202.48亿,10.88%,405.19亿,772.35亿
2013,,,4.39,,348.36,6.00%,36.09亿,-2.92%,6.51,186.10亿,172.44亿,12.95%,380.35亿,766.38亿
2012,,,4.56,,328.63,37.40%,37.17亿,23.20%,5.26,206.16亿,141.89亿,13.06%,345.55亿,698.44亿
2011,,,3.18,,239.19,22.08%,30.17亿,12.00%,4.62,186.38亿,87.87亿,15.64%,261.42亿,641.35亿
2010,,,3.93,,195.93,61.95%,26.94亿,51.67%,3.95,136.31亿,61.57亿,15.99%,210.06亿,454.55亿
