报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,73.558,11.807,6.23,9.272,5.95,-39.27%,737.34万,-88.70%,3.81,2.68亿,9.52亿,-0.66%,40.43亿,39.51亿
2024,45.811,11.807,3.88,3.786,12.1,9.46%,1927.79万,1459.91%,3.80,2.61亿,9.45亿,-3.24%,40.47亿,41.68亿
2023,46.638,11.807,3.95,4.2206,11.05,-18.06%,123.58万,-95.87%,3.79,7.14亿,9.34亿,-3.82%,40.76亿,43.04亿
2022,51.306,12.0437,4.26,3.8033,13.49,-55.14%,2994.37万,-73.61%,3.71,8.48亿,9.37亿,0.45%,41.19亿,41.29亿
2021,41.902,12.2521,3.42,1.3939,30.06,-38.51%,1.13亿,-62.14%,3.72,11.29亿,10.30亿,0.92%,42.30亿,38.44亿
2020,49.131,12.2521,4.01,1.0049,48.89,146.00%,3.00亿,6.23%,4.01,14.31亿,14.10亿,4.27%,46.75亿,59.02亿
2019,51.697,13.7127,3.77,2.6005,19.88,21.71%,2.82亿,161.91%,4.27,13.74亿,16.43亿,10.61%,57.00亿,91.65亿
2018,43.469,13.7127,3.17,2.6619,16.33,-33.99%,-4.56亿,-271.85%,4.12,14.26亿,13.90亿,-30.53%,55.74亿,94.76亿
2017,,,4.11,,24.74,-63.10%,2.65亿,-62.41%,4.62,4.37亿,21.18亿,9.09%,63.52亿,95.42亿
2016,,,6.41,,67.05,1190.63%,7.05亿,574.07%,4.59,9.99亿,21.40亿,14.01%,66.22亿,96.28亿
2015,,,8.77,,5.2,-59.12%,1.05亿,-28.41%,3.11,3.56亿,16.38亿,15.32%,30.14亿,118.46亿
2014,,,5.39,,12.71,-54.24%,1.46亿,-69.56%,3.21,19.70亿,16.40亿,9.35%,30.71亿,76.83亿
2013,,,4.87,,27.77,47.20%,4.80亿,10.86%,2.49,4.51亿,15.10亿,16.35%,19.43亿,61.53亿
2012,,,5.57,,18.87,107.05%,4.33亿,84.53%,1.84,8.23亿,10.60亿,21.79%,13.92亿,34.18亿
2011,,,,,9.11,-18.37%,2.35亿,24.10%,1.26,3.90亿,6.40亿,25.42%,9.78亿,36.51亿
2010,,,,,11.16,-14.98%,1.89亿,2270.40%,-5.87,2.33亿,4.44亿,251.73%,6.99亿,24.23亿
