报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,134.9,14.9889,9.0,3.8899,26.01,30.98%,8.30亿,23.46%,10.06,29.42亿,115.96亿,38.25%,200.00亿,104.11亿
2024,113.166,14.9889,7.55,4.2147,26.85,-26.57%,6.37亿,-53.22%,9.64,31.83亿,109.58亿,23.24%,192.04亿,107.66亿
2023,109.569,14.9889,7.31,2.9961,36.57,-22.89%,13.62亿,-15.29%,9.49,38.69亿,107.30亿,41.84%,191.06亿,115.83亿
2022,109.719,14.9889,7.32,2.3138,47.42,21.05%,16.08亿,5.65%,8.90,36.20亿,98.51亿,46.04%,180.31亿,110.09亿
2021,120.211,14.9889,8.02,3.069,39.17,14.74%,15.22亿,16.40%,8.12,31.32亿,87.09亿,50.96%,163.57亿,106.69亿
2020,128.605,14.9889,8.58,3.767,34.14,-35.71%,13.07亿,20.67%,7.37,39.53亿,77.56亿,47.41%,150.03亿,87.22亿
2019,176.569,14.9889,11.78,3.3246,53.11,53.54%,10.84亿,10.77%,6.76,55.95亿,69.53亿,29.08%,137.68亿,68.77亿
2018,,,,,34.59,-14.51%,9.78亿,18.75%,5.67,32.35亿,58.73亿,41.48%,108.11亿,89.47亿
2017,,,,,40.46,-37.83%,8.24亿,36.43%,4.94,34.28亿,49.81亿,31.55%,97.90亿,85.14亿
2016,,,,,65.07,False,6.04亿,False,4.33,19.52亿,41.92亿,13.91%,87.11亿,83.55亿
2013,,,,,52.85,-4.77%,5.32亿,-15.77%,3.14,30.24亿,26.84亿,12.39%,65.65亿,101.71亿
2012,,,,,55.49,37.05%,6.31亿,12.47%,2.79,30.32亿,22.42亿,13.94%,57.78亿,92.31亿
2011,,,,,40.49,False,5.61亿,False,2.36,22.55亿,16.99亿,16.47%,48.56亿,100.05亿
