报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,43.569,6.734,6.47,4.841,6.75,-53.68%,1.37亿,144.93%,6.84,69.48亿,26.52亿,29.65%,48.86亿,22.31亿
2024,34.141,6.734,5.07,1.0686,31.95,-6.25%,8170.85万,31.60%,6.68,60.33亿,25.40亿,6.34%,47.48亿,19.84亿
2023,34.343,6.734,5.1,1.0077,34.08,-27.90%,6208.98万,9.69%,6.58,58.36亿,24.77亿,3.63%,46.44亿,40.25亿
2022,37.374,6.734,5.55,0.7908,47.26,19.90%,5660.26万,-48.52%,6.51,70.37亿,24.33亿,1.51%,45.86亿,66.62亿
2021,37.508,6.734,5.57,0.9515,39.42,195.85%,1.10亿,-59.10%,6.48,51.82亿,24.15亿,4.05%,45.23亿,84.75亿
2020,44.916,6.734,6.67,3.3721,13.32,1.23%,2.69亿,148.58%,6.40,44.21亿,22.37亿,26.39%,45.08亿,87.58亿
2019,44.916,6.734,6.67,3.4131,13.16,19.89%,-5.53亿,-196.73%,6.04,28.60亿,19.71亿,-42.50%,42.69亿,72.97亿
2018,52.727,6.734,7.83,4.8021,10.98,-39.36%,5.72亿,-11.32%,6.79,15.74亿,25.96亿,54.84%,47.18亿,48.98亿
2017,,,10.83,,18.1,55.48%,6.45亿,530.91%,7.50,25.76亿,22.75亿,34.34%,43.30亿,36.61亿
2016,,,13.05,,11.64,-4.43%,1.02亿,-54.92%,6.50,10.97亿,16.86亿,9.76%,41.56亿,57.24亿
2015,,,10.39,,12.18,17.78%,2.27亿,33.62%,6.45,10.32亿,16.57亿,19.54%,39.34亿,56.00亿
2014,,,11.79,,10.35,20.65%,1.70亿,-25.67%,6.18,12.35亿,14.86亿,16.52%,37.78亿,60.60亿
2013,,,8.73,,8.57,-18.99%,2.28亿,9.76%,5.98,14.08亿,14.51亿,28.77%,36.87亿,56.35亿
2012,,,7.15,,10.58,-4.96%,2.08亿,-12.06%,5.78,9.48亿,12.98亿,20.73%,35.66亿,47.47亿
2011,,,5.05,,11.14,111.31%,2.37亿,11.00%,5.38,7.98亿,11.10亿,22.39%,33.43亿,40.20亿
2010,,,6.28,,5.27,-0.82%,2.13亿,33.45%,5.27,11.96亿,9.89亿,44.26%,32.24亿,27.67亿
