报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,26.361,6.3828,4.13,5.4615,3.62,-13.16%,7418.99万,291.40%,2.58,5.07亿,1.91亿,20.29%,16.42亿,9.54亿
2024,18.829,6.3828,2.95,3.8427,4.9,38.98%,-4769.84万,-172.18%,2.48,4.20亿,1.49亿,-9.63%,15.91亿,9.40亿
2023,20.744,6.3828,3.25,5.8932,3.52,-62.82%,6608.57万,59.04%,2.62,2.57亿,2.35亿,17.46%,16.78亿,9.05亿
2022,25.595,6.3828,4.01,2.7027,9.47,-21.81%,4155.20万,-70.45%,2.59,3.39亿,2.24亿,3.62%,16.45亿,7.91亿
2021,18.51,6.3828,2.9,1.5272,12.12,46.69%,1.41亿,220.98%,2.63,4.53亿,2.46亿,11.24%,16.74亿,8.04亿
2020,16.148,6.3828,2.53,1.955,8.26,-9.48%,-1.16亿,-278.43%,2.47,6.58亿,1.67亿,-14.57%,15.75亿,10.63亿
2019,17.256,6.4873,2.66,1.89,9.13,0.10%,6514.48万,25.16%,2.66,3.97亿,3.51亿,6.08%,17.30亿,12.85亿
2018,16.743,6.4896,2.58,1.8359,9.12,61.15%,5204.78万,46.76%,2.61,7.41亿,3.32亿,4.36%,17.07亿,13.32亿
2017,,,3.99,,5.66,-49.73%,3546.54万,-82.01%,2.63,5.41亿,2.82亿,5.59%,17.17亿,12.93亿
2016,,,8.95,,11.25,263.52%,1.97亿,314.17%,2.73,6.81亿,3.09亿,17.10%,17.19亿,12.29亿
2015,,,7.01,,3.1,-64.43%,-9206.27万,-756.91%,2.42,2.59亿,1.12亿,-31.93%,15.26亿,16.42亿
2014,,,4.11,,8.7,-15.24%,1401.45万,-88.04%,2.56,3.76亿,2.04亿,0.69%,16.15亿,15.61亿
2013,,,4.33,,10.27,28.76%,1.17亿,84.51%,2.54,9493.92万,1.90亿,10.56%,16.08亿,15.11亿
2012,,,3.62,,7.97,-3.65%,6350.87万,11.51%,2.35,1.31亿,7979.49万,7.87%,15.00亿,11.45亿
2011,,,3.15,,8.28,56.56%,5695.41万,43.12%,2.29,9624.40万,4538.61万,7.35%,14.81亿,11.55亿
2010,,,3.25,,5.29,6.54%,3979.58万,102.15%,2.20,1.02亿,-875.53万,8.89%,14.26亿,11.20亿
