报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,103.781,18.733,5.54,9.5387,8.16,8.58%,-1.87亿,-91.50%,3.32,11.53亿,10.46亿,-26.40%,81.27亿,50.79亿
2024,88.982,18.733,4.75,3.4462,25.82,152.66%,3053.09万,117.18%,3.43,10.54亿,12.52亿,3.69%,83.86亿,66.49亿
2023,86.546,18.733,4.62,8.4683,10.22,-19.10%,-1.78亿,-326.97%,3.41,15.05亿,12.35亿,-15.74%,83.01亿,91.21亿
2022,92.354,18.733,4.93,7.3123,12.63,13.36%,7831.17万,-31.91%,3.52,21.34亿,14.22亿,7.81%,85.09亿,87.69亿
2021,100.222,18.733,5.35,8.9966,11.14,-7.34%,1.15亿,-34.59%,3.49,14.79亿,13.66亿,11.63%,84.48亿,87.87亿
2020,122.888,18.733,6.56,10.2236,12.02,10.27%,1.76亿,-16.67%,3.45,8.26亿,13.87亿,15.13%,83.78亿,99.50亿
2019,164.663,18.733,8.79,15.1067,10.9,114.70%,2.11亿,-11.21%,3.35,21.95亿,12.56亿,24.58%,75.50亿,79.98亿
2018,143.12,18.733,7.64,28.1732,5.08,-76.83%,2.38亿,2.66%,3.26,17.50亿,11.00亿,53.00%,73.32亿,87.26亿
2017,,,7.12,,21.91,85.69%,2.31亿,50.83%,3.14,21.64亿,8.88亿,13.90%,61.25亿,51.81亿
2016,,,10.2,,11.8,19.06%,1.53亿,16.56%,6.06,33.63亿,6.86亿,13.12%,58.40亿,52.46亿
2015,,,16.95,,9.91,491.90%,1.32亿,439.69%,3.80,12.22亿,5.58亿,11.88%,35.83亿,35.34亿
2014,,,5.49,,1.67,-71.08%,2439.57万,-85.80%,2.27,2.32亿,4.28亿,10.20%,23.39亿,28.21亿
2013,,,4.67,,4.26,39.20%,1.72亿,17.23%,2.28,1.01亿,4.29亿,40.20%,13.02亿,8.98亿
2012,,,3.51,,3.06,-38.24%,1.47亿,6.99%,2.00,3.44亿,2.74亿,48.56%,11.44亿,3.53亿
2011,,,3.31,,4.96,52.17%,1.37亿,250.48%,0.30,7.87亿,1.27亿,2.26%,9.95亿,6.09亿
2010,,,2.97,,4.67,62.90%,-9103.58万,24.07%,0.30,3.41亿,-5.19亿,-20.05%,1.70亿,1.12亿
