报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,285.53,17.0976,16.7,2.3572,90.85,54.43%,3.25亿,4.63%,2.68,22.20亿,3.26亿,3.98%,49.47亿,13.58亿
2024,133.362,12.2126,10.92,1.5745,84.7,47.02%,3.97亿,173.11%,3.45,12.07亿,1.23亿,4.75%,43.01亿,8.65亿
2023,91.271,12.2347,7.46,1.5843,57.61,-21.58%,-5.43亿,-184.12%,3.28,17.82亿,-2.50亿,-10.12%,40.15亿,5.77亿
2022,122.532,12.1922,10.05,1.6678,73.47,176.57%,6.45亿,61.67%,3.93,8.29亿,5.71亿,8.79%,48.30亿,14.82亿
2021,101.471,7.4338,13.65,3.8204,26.56,44.01%,3.99亿,20.85%,3.41,6.88亿,-3762.58万,15.03%,25.32亿,7.00亿
2020,35.178,7.3903,4.76,1.9067,18.45,22.02%,3.30亿,-35.77%,2.81,7.52亿,-4.09亿,17.84%,20.77亿,3.78亿
2019,14.694,4.3472,3.38,0.9718,15.12,2.24%,5.14亿,122.12%,4.03,4.46亿,-7.39亿,33.75%,17.48亿,3.02亿
2018,7.808,4.9731,1.57,0.5279,14.79,-36.49%,-23.24亿,-725.99%,3.31,6.38亿,-17.28亿,-157.48%,16.50亿,3.23亿
2017,,,4.75,,23.28,98.72%,3.71亿,62.23%,7.89,5.79亿,6.96亿,15.95%,40.32亿,2.94亿
2016,,,6.48,,11.72,36.33%,2.29亿,31.73%,6.83,6.99亿,5.04亿,19.53%,34.85亿,2.23亿
2015,,,6.67,,8.59,22.85%,1.74亿,27.00%,2.53,2.76亿,3.77亿,20.21%,9.09亿,1.43亿
2014,,,,,7.0,30.50%,1.37亿,46.34%,4.43,1.05亿,2.57亿,19.55%,4.01亿,9187.02万
2013,,,,,5.36,45.54%,9346.80万,63.57%,6.07,5046.71万,1.90亿,17.44%,2.73亿,8273.24万
2012,,,,,3.68,30.62%,5714.25万,39.86%,3.99,3410.48万,1.06亿,15.51%,1.80亿,6001.41万
2011,,,,,2.82,False,4085.70万,False,2.72,2378.52万,5394.57万,14.49%,1.22亿,5739.12万
