报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,284.188,8.2902,34.28,4.5014,47.35,47.13%,6272.43万,162.49%,6.53,8.42亿,3.89亿,1.32%,54.11亿,8.53亿
2024,91.773,8.2902,11.07,1.9448,47.19,24.69%,-1.56亿,-1008.97%,6.49,9.52亿,3.26亿,-3.31%,53.82亿,6.32亿
2023,97.659,8.2902,11.78,2.5802,37.85,-2.33%,1720.02万,-93.51%,6.73,17.78亿,5.32亿,0.45%,55.79亿,5.95亿
2022,101.223,8.2902,12.21,2.6122,38.75,-5.07%,2.65亿,-27.86%,6.81,26.15亿,6.00亿,6.84%,56.46亿,4.09亿
2021,,,,,40.82,65.92%,3.68亿,412.46%,3.34,2.49亿,4.76亿,9.00%,20.76亿,3.57亿
2020,,,,,24.6,2.50%,7171.31万,-26.00%,2.75,4290.69万,1.31亿,2.93%,17.07亿,2.65亿
2019,,,,,24.0,-0.47%,9690.49万,-55.98%,2.63,4984.83万,3.16亿,4.15%,16.29亿,2.47亿
2018,,,,,24.11,5.94%,2.20亿,-30.60%,2.47,8557.73万,2.25亿,9.40%,15.29亿,2.32亿
2017,,,,,22.76,False,3.17亿,False,2.30,1.36亿,2.25亿,14.65%,14.22亿,1.51亿
