报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,434.02,2.7494,157.86,3.07,106.03,23.41%,11.85亿,16.55%,45.65,38.73亿,51.13亿,11.11%,127.34亿,8.02亿
2024,260.424,2.7136,95.97,2.1648,120.3,14.44%,14.72亿,22.55%,42.14,27.42亿,44.75亿,12.20%,116.85亿,8.32亿
2023,220.329,2.6968,81.7,2.0962,105.11,21.47%,12.01亿,33.47%,38.16,24.99亿,34.10亿,11.59%,105.11亿,9.21亿
2022,268.798,2.3441,114.67,3.1061,86.54,93.70%,9.00亿,66.12%,23.56,22.42亿,22.97亿,10.55%,58.26亿,12.40亿
2021,359.861,2.3292,154.5,8.0542,44.68,125.06%,5.42亿,203.19%,19.56,8.17亿,14.59亿,12.21%,46.41亿,6.60亿
2020,210.397,2.3292,90.33,10.5993,19.85,-10.98%,1.79亿,-24.72%,17.13,13.23亿,9.90亿,8.93%,40.71亿,3.39亿
2019,91.476,2.1,43.56,4.1021,22.3,11.48%,2.37亿,188.39%,11.86,2.69亿,8.57亿,10.38%,25.68亿,3.17亿
2018,36.708,2.1,17.48,1.8354,20.0,37.80%,8228.72万,-50.43%,10.93,2.10亿,6.75亿,4.02%,23.73亿,2.71亿
2017,,,40.14,,14.52,-0.25%,1.66亿,-28.65%,16.11,2.50亿,6.40亿,11.66%,23.25亿,3.10亿
2016,,,,,14.55,28.45%,2.33亿,50.61%,8.86,2.34亿,5.54亿,15.98%,9.97亿,1.53亿
2015,,,,,11.33,68.03%,1.54亿,113.01%,6.22,6226.60万,3.60亿,13.64%,6.54亿,1.25亿
2014,,,,,6.74,13.43%,7252.36万,18.23%,4.75,3506.58万,2.17亿,10.76%,4.99亿,1.16亿
2013,,,,,5.94,10.46%,6134.08万,19.79%,3.78,4820.51万,1.69亿,10.32%,3.67亿,1.08亿
2012,,,,,5.38,21.12%,5120.87万,106.04%,3.13,2994.67万,1.11亿,9.52%,3.04亿,1.03亿
2011,,,,,4.44,False,2485.40万,False,2.40,1019.35万,6364.33万,5.59%,2.16亿,1.01亿
